Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",21y 48d,38 (14-0-24 36.84%),8 (0.21),←,
41,"Butts, Jordon",23y 91d,45 (16-0-29 35.56%),,←,
12,"Dawson, Jordan",25y 357d,89 (39-0-50 43.82%),45 (0.51),25 (9-0-16 36.00%),11 (0.44)
39,"Doedee, Tom",26y 31d,74 (25-0-49 33.78%),3 (0.04),←,
44,"Gollant, Lachlan",21y 201d,9 (5-0-4 55.56%),8 (0.89),←,
20,"Hinge, Mitch",24y 279d,24 (10-0-14 41.67%),4 (0.17),21 (8-0-13 38.10%),3 (0.14)
1,"Jones, Chayce",23y 77d,59 (16-0-43 27.12%),11 (0.19),←,
2,"Keays, Ben",26y 37d,93 (25-0-68 26.88%),37 (0.40),63 (19-0-44 30.16%),26 (0.41)
29,"Laird, Rory",29y 93d,205 (103-1-101 50.49%),26 (0.13),←,
16,"Michalanney, Max",19y 34d,3 (1-0-2 33.33%),,←,
30,"Milera, Wayne",25y 199d,76 (40-1-35 53.29%),26 (0.34),←,
4,"Murphy, Lachlan",24y 118d,78 (31-0-47 39.74%),57 (0.73),←,
28,"Murray, Nick",22y 104d,32 (8-0-24 25.00%),1 (0.03),←,
43,"OBrien, Reilly",27y 224d,80 (29-0-51 36.25%),8 (0.10),←,
10,"Pedlar, Luke",20y 319d,8 (2-0-6 25.00%),5 (0.63),←,
8,"Rachele, Josh",19y 355d,16 (5-0-11 31.25%),23 (1.44),←,
22,"Rankine, Izak",22y 343d,51 (17-1-33 34.31%),65 (1.27),3 (1-0-2 33.33%),8 (2.67)
38,"Sholl, Lachlan",23y 25d,40 (13-0-27 32.50%),9 (0.22),←,
9,"Sloane, Rory",33y 15d,236 (125-1-110 53.18%),130 (0.55),←,
33,"Smith, Brodie",31y 77d,228 (118-1-109 51.97%),67 (0.29),←,
14,"Soligo, Jake",20y 66d,19 (6-0-13 31.58%),7 (0.37),←,
7,"Thilthorpe, Riley",20y 268d,27 (6-0-21 22.22%),32 (1.19),←,
13,"Walker, Taylor",32y 341d,241 (122-1-118 50.83%),539 (2.24),←,
Totals,Totals,24y 209d,1771 (776-6-989 43.82%),1111 (0.63),,
C,"Nicks, Matthew",47y 323d,63 (19-0-44 30.16%),,←,
