Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
24,"Adams, Marcus",28y 282d,59 (36-0-23 61.02%),4 (0.07),32 (22-0-10 68.75%),
4,"Ah Chee, Callum",24y 181d,88 (41-0-47 46.59%),35 (0.40),43 (33-0-10 76.74%),11 (0.26)
31,"Andrews, Harris",25y 118d,140 (56-0-84 40.00%),10 (0.07),←,
43,"Answerth, Noah",22y 245d,32 (23-0-9 71.88%),2 (0.06),←,
33,"Bailey, Zac",22y 197d,74 (46-0-28 62.16%),62 (0.84),←,
7,"Berry, Jarrod",24y 62d,89 (44-0-45 49.44%),39 (0.44),←,
23,"Cameron, Charlie",27y 277d,155 (97-1-57 62.90%),254 (1.64),82 (50-0-32 60.98%),167 (2.04)
12,"Cockatoo, Nakia",25y 167d,45 (27-1-17 61.11%),32 (0.71),11 (7-0-4 63.64%),7 (0.64)
3,"Daniher, Joe",28y 35d,136 (58-1-77 43.01%),249 (1.83),28 (18-0-10 64.29%),58 (2.07)
32,"Fort, Darcy",28y 245d,12 (8-0-4 66.67%),9 (0.75),4 (3-0-1 75.00%),3 (0.75)
21,"Fullarton, Tom",23y 44d,15 (7-0-8 46.67%),5 (0.33),←,
27,"Gardiner, Darcy",26y 198d,137 (60-0-77 43.80%),5 (0.04),←,
17,"Lyons, Jarryd",29y 260d,163 (93-0-70 57.06%),79 (0.48),71 (49-0-22 69.01%),30 (0.42)
11,"McCarthy, Lincoln",28y 168d,98 (70-0-28 71.43%),104 (1.06),69 (47-0-22 68.12%),79 (1.14)
6,"McCluggage, Hugh",24y 36d,110 (57-0-53 51.82%),67 (0.61),←,
25,"McStay, Daniel",26y 288d,143 (65-0-78 45.45%),118 (0.83),←,
9,"Neale, Lachie",28y 319d,199 (107-0-92 53.77%),103 (0.52),64 (42-0-22 65.63%),36 (0.56)
16,"Rayner, Cam",22y 169d,67 (37-0-30 55.22%),59 (0.88),←,
10,"Rich, Daniel",31y 305d,250 (103-1-146 41.40%),113 (0.45),←,
2,"Robertson, Deven",20y 282d,18 (11-0-7 61.11%),4 (0.22),←,
5,"Robinson, Mitch",32y 305d,235 (110-1-124 47.02%),121 (0.51),135 (59-0-76 43.70%),63 (0.47)
37,"Starcevich, Brandon",22y 258d,51 (34-0-17 66.67%),3 (0.06),←,
15,"Zorko, Dayne",33y 58d,212 (88-0-124 41.51%),210 (0.99),←,
Totals,Totals,26y 180d,2528 (1278-5-1245 50.55%),1687 (0.67),,
C,"Fagan, Chris",60y 289d,115 (59-0-56 51.30%),,←,
