Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 254d,174 (97-1-76 56.03%),642 (3.69),168 (92-1-75 55.06%),632 (3.76)
3,"Bairstow, Mark",29y 323d,117 (70-1-46 60.26%),146 (1.25),←,
6,"Barnes, John",24y 11d,33 (16-1-16 50.00%),20 (0.61),21 (10-0-11 47.62%),8 (0.38)
27,"Bews, Andrew",28y 328d,199 (104-1-94 52.51%),132 (0.66),←,
16,"Brownless, Bill",26y 135d,136 (74-1-61 54.78%),333 (2.45),←,
7,"Couch, Paul",28y 328d,174 (98-0-76 56.32%),144 (0.83),←,
28,"Darcy, Tim",29y 148d,147 (78-0-69 53.06%),65 (0.44),←,
29,"Hinkley, Ken",26y 255d,83 (46-0-37 55.42%),60 (0.72),72 (42-0-30 58.33%),39 (0.54)
32,"Hocking, Garry",24y 247d,110 (62-1-47 56.82%),107 (0.97),←,
1,"Hocking, Steve",28y 145d,167 (89-0-78 53.29%),10 (0.06),←,
12,"Malakellis, Spiro",25y 50d,62 (38-0-24 61.29%),18 (0.29),←,
17,"McGrath, Tim",22y 248d,43 (27-0-16 62.79%),,36 (23-0-13 63.89%),
13,"Merriman, Russell",25y 67d,25 (17-0-8 68.00%),31 (1.24),←,
20,"OReilly, Stephen",20y 215d,6 (2-0-4 33.33%),4 (0.67),←,
23,"Pickering, Liam",24y 276d,30 (13-0-17 43.33%),14 (0.47),8 (4-0-4 50.00%),6 (0.75)
15,"Riccardi, Peter",20y 177d,29 (19-0-10 65.52%),22 (0.76),←,
8,"Scott, Robert",24y 103d,113 (63-1-49 56.19%),149 (1.32),←,
37,"Simpson, Sean",23y 57d,46 (28-0-18 60.87%),8 (0.17),39 (27-0-12 69.23%),7 (0.18)
26,"Stoneham, Barry",25y 123d,139 (79-1-59 57.19%),124 (0.89),←,
11,"Tudor, Leigh",23y 260d,12 (5-0-7 41.67%),11 (0.92),4 (2-0-2 50.00%),5 (1.25)
Totals,Totals,25y 261d,1845 (1025-8-812 55.56%),2040 (1.11),,
C,"Blight, Malcolm",43y 116d,125 (72-0-53 57.60%),,109 (66-0-43 60.55%),
