North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",8,2,9,17,1,1.0,,1.0,1.0,4.0,,1.0,,,,3.0,14.0,,,3.0,,,80.0
4 ↑,"Anthony, Liam",2,1,2,4,,,,1.0,,,,,1.0,,,3.0,1.0,1.0,,,,,22.0
18,"Atley, Shaun",7,3,12,19,,,,,3.0,1.0,,1.0,1.0,,,8.0,10.0,,,2.0,2.0,,90.0
3,"Bastinac, Ryan",10,3,6,16,,1.0,1.0,2.0,,3.0,2.0,2.0,,,,7.0,10.0,,,1.0,1.0,,86.0
35,"Black, Aaron",5,3,6,11,2,1.0,,8.0,,3.0,,2.0,1.0,2.0,,5.0,6.0,,2.0,2.0,,2.0,93.0
10,"Cunnington, Ben",5,1,17,22,,1.0,,3.0,1.0,,6.0,2.0,,1.0,,15.0,5.0,,,1.0,,,70.0
38 ↓,"Daw, Majak",5,2,2,7,,3.0,7.0,2.0,,1.0,,3.0,2.0,2.0,,4.0,3.0,1.0,1.0,2.0,,,65.0
11,"Firrito, Michael",11,3,2,13,,,,1.0,2.0,1.0,,2.0,,1.0,,5.0,6.0,1.0,,8.0,,,94.0
43,"Gibson, Sam",17,6,6,23,1,,,1.0,1.0,2.0,2.0,4.0,,2.0,,5.0,19.0,,,,,,80.0
22,"Goldstein, Todd",3,1,3,6,,,38.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,,5.0,2.0,,,3.0,,,93.0
17,"Grima, Nathan",10,5,3,13,,,,2.0,2.0,1.0,,3.0,,1.0,,3.0,10.0,,,8.0,,,91.0
26,"Hine, Taylor",4,3,6,10,,,,3.0,,1.0,2.0,3.0,1.0,2.0,,7.0,4.0,,1.0,1.0,,,76.0
34,"Macmillan, Jamie",15,7,4,19,,,,1.0,2.0,4.0,,,2.0,,,4.0,14.0,1.0,,3.0,,1.0,85.0
42,"McMahon, Scott",11,4,3,14,,,,3.0,1.0,1.0,,1.0,1.0,,,3.0,9.0,,,2.0,,,93.0
41,"Mullett, Aaron",12,1,5,17,1,,,,4.0,4.0,1.0,3.0,1.0,,,5.0,11.0,,,3.0,2.0,,92.0
20,"Petrie, Drew",12,8,3,15,1,1.0,1.0,1.0,,4.0,,2.0,3.0,1.0,,9.0,6.0,3.0,,2.0,,,100.0
9,"Swallow, Andrew",17,5,18,35,,1.0,,3.0,1.0,7.0,9.0,3.0,4.0,1.0,3.0,14.0,22.0,,,1.0,,1.0,84.0
12,"Thomas, Lindsay",6,2,,6,5,1.0,,3.0,,1.0,1.0,,3.0,,,4.0,4.0,,1.0,1.0,,,80.0
16,"Thompson, Scott",10,6,10,20,,,,1.0,2.0,2.0,1.0,,2.0,,,7.0,12.0,1.0,,4.0,,,97.0
8,"Wells, Daniel",19,1,8,27,1,1.0,,2.0,3.0,10.0,10.0,2.0,4.0,1.0,1.0,14.0,15.0,,,1.0,3.0,1.0,75.0
19,"Wright, Sam",8,4,2,10,,2.0,,1.0,1.0,2.0,,,,,,4.0,5.0,1.0,1.0,1.0,,1.0,85.0
7,"Ziebell, Jack",19,1,7,26,1,,,2.0,3.0,8.0,9.0,5.0,1.0,,,15.0,11.0,,,1.0,1.0,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,72,134,350,13,18.0,47.0,44.0,28.0,62.0,44.0,41.0,30.0,15.0,4.0,149.0,199.0,9.0,6.0,50.0,9.0,6.0,
Opposition,Opposition,204,99,126,330,14,15.0,26.0,49.0,40.0,47.0,25.0,52.0,15.0,29.0,2.0,126.0,210.0,14.0,17.0,61.0,15.0,10.0,
