Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 170d,271 (153-0-118 56.46%),242 (0.89),148 (69-0-79 46.62%),122 (0.82)
21,"Black, Heath",28y 82d,186 (75-0-111 40.32%),79 (0.42),132 (53-0-79 40.15%),60 (0.45)
2,"Carr, Josh",27y 111d,169 (110-1-58 65.38%),92 (0.54),64 (33-0-31 51.56%),32 (0.50)
9,"Carr, Matthew",28y 232d,158 (67-1-90 42.72%),65 (0.41),130 (60-0-70 46.15%),63 (0.48)
10,"Cook, Troy",31y 6d,191 (89-0-102 46.60%),77 (0.40),148 (65-0-83 43.92%),66 (0.45)
15,"Crowley, Ryan",23y 166d,48 (26-0-22 54.17%),42 (0.88),←,
33,"Farmer, Jeff",30y 55d,227 (108-0-119 47.58%),456 (2.01),109 (56-0-53 51.38%),197 (1.81)
27,"Gilmore, Daniel",24y 169d,31 (19-0-12 61.29%),8 (0.26),←,
14,"Grover, Antoni",27y 160d,128 (59-0-69 46.09%),17 (0.13),←,
4,"Hasleby, Paul",26y 67d,165 (71-0-94 43.03%),100 (0.61),←,
43,"Hayden, Roger",26y 252d,78 (43-0-35 55.13%),7 (0.09),←,
37,"Johnson, Michael",22y 302d,52 (30-0-22 57.69%),8 (0.15),←,
8,"McManus, Shaun",31y 190d,215 (87-0-128 40.47%),88 (0.41),←,
18,"McPharlin, Luke",25y 260d,111 (62-0-49 55.86%),65 (0.59),99 (54-0-45 54.55%),62 (0.63)
16,"Mundy, David",22y 29d,62 (34-0-28 54.84%),10 (0.16),←,
28,"Murphy, Ryan",22y 86d,30 (17-0-13 56.67%),34 (1.13),←,
29,"Pavlich, Matthew",25y 230d,173 (78-0-95 45.09%),305 (1.76),←,
7,"Peake, Brett",24y 44d,38 (23-0-15 60.53%),19 (0.50),←,
6,"Solomon, Dean",27y 221d,177 (100-1-76 56.78%),66 (0.37),19 (8-0-11 42.11%),10 (0.53)
17,"Tarrant, Chris",26y 334d,180 (83-0-97 46.11%),331 (1.84),19 (8-0-11 42.11%),32 (1.68)
22,"Thornton, Scott",24y 341d,54 (28-0-26 51.85%),5 (0.09),←,
34,"Warnock, Robert",20y 211d,10 (5-0-5 50.00%),4 (0.40),←,
Totals,Totals,26y 119d,2754 (1367-3-1384 49.64%),2120 (0.77),,
C,"Harvey, Mark",42y 68d,5 (3-0-2 60.00%),,←,
