West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",4,2,8,12,,,,2.0,1.0,2.0,2.0,1.0,,,,6.0,6.0,,,1.0,,,
10,"Braun, Michael",8,6,3,11,,,,1.0,2.0,5.0,,1.0,,,,2.0,9.0,1.0,,,1.0,,
15,"Chambers, Callum",6,1,4,10,1,,,2.0,1.0,3.0,,4.0,2.0,,,4.0,6.0,,1.0,,,,
22,"Collica, Michael",6,5,4,10,1,,,1.0,,1.0,,1.0,1.0,,,1.0,9.0,,,6.0,,,
9,"Cousins, Ben",11,1,13,24,,1.0,,5.0,3.0,4.0,9.0,2.0,,,,10.0,15.0,,1.0,1.0,3.0,,
20,"Cox, Dean",1,4,5,6,,,14.0,2.0,,,1.0,1.0,,1.0,,3.0,3.0,2.0,,,,,
7,"Fletcher, Chad",11,7,3,14,,,,4.0,1.0,2.0,1.0,3.0,,2.0,,2.0,12.0,,,,,,
1,"Gardiner, Michael",5,3,2,7,,,25.0,,1.0,2.0,2.0,3.0,,3.0,,2.0,5.0,,,1.0,,,
35,"Green, Kasey",5,4,6,11,,,,,,,,1.0,,1.0,,3.0,8.0,1.0,,3.0,,,
38,"Haynes, David",5,2,,5,,1.0,,2.0,,2.0,,2.0,1.0,1.0,,1.0,5.0,,,,,,
39,"Hunter, Adam",13,4,7,20,,,,,2.0,1.0,1.0,,,,,6.0,14.0,2.0,,,1.0,,
27,"Jakovich, Glen",10,4,7,17,,,1.0,1.0,3.0,,1.0,2.0,,1.0,,7.0,10.0,1.0,,4.0,2.0,,
3,"Judd, Chris",11,4,10,21,,1.0,,3.0,2.0,5.0,3.0,3.0,,2.0,,10.0,11.0,,,1.0,,,
4,"Kerr, Daniel",11,1,9,20,1,1.0,,3.0,2.0,4.0,7.0,1.0,1.0,,,10.0,10.0,1.0,1.0,,6.0,,
45,"Lynch, Quinten",6,5,3,9,3,,,,,2.0,,2.0,,,,2.0,7.0,,4.0,,,,
33,"Matera, Phillip",6,4,5,11,5,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,,4.0,7.0,,3.0,1.0,1.0,,
11,"McIntosh, Ashley",6,1,4,10,,,,,5.0,1.0,2.0,,1.0,,,6.0,3.0,1.0,,1.0,,,
25,"Sierakowski, David",5,5,5,10,1,,1.0,,,4.0,,1.0,,1.0,,3.0,7.0,1.0,1.0,,,,
8,"Taylor, Richard",6,5,4,10,,,,5.0,,,1.0,1.0,1.0,,,3.0,7.0,1.0,,1.0,,,
37,"Williams, Andrew",7,1,3,10,1,,,3.0,,5.0,,2.0,1.0,1.0,,2.0,8.0,,,2.0,2.0,,
44,"Wirrpanda, David",17,3,4,21,1,1.0,,,3.0,3.0,3.0,2.0,,,,8.0,13.0,1.0,1.0,2.0,,,
13,"Wooden, Josh",7,1,8,15,,,,2.0,4.0,1.0,3.0,2.0,,2.0,,7.0,8.0,,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,167,73,117,284,14,7.0,41.0,37.0,31.0,47.0,38.0,37.0,9.0,16.0,,102.0,183.0,12.0,12.0,26.0,17.0,,
Opposition,Opposition,205,91,127,332,22,10.0,22.0,32.0,29.0,61.0,40.0,32.0,16.0,9.0,6.0,123.0,209.0,10.0,16.0,41.0,27.0,,
