Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ayres, Gary",14,3,4,18,,,,1.0,,,,,5.0,,,,,,,,,,
4,"Collins, Andrew",10,3,9,19,,,,,,,,,4.0,,,,,,,,,,
3,"Condon, Anthony",13,2,8,21,,2.0,,,,,,,1.0,2.0,,,,,,,,,
32,"Cooper, Paul",14,4,5,19,,,,2.0,,,,,,2.0,,,,,,,,,
14,"Dear, Greg",1,2,3,4,,,4.0,,,,,,,,,,,,,,,,
13,"Dear, Paul",7,3,5,12,2,1.0,7.0,1.0,,,,,2.0,4.0,,,,,,,,,
9,"DiPierdomenico, Robert",10,4,8,18,,1.0,,,,,,,2.0,,,,,,,,,,
16,"Gowers, Andrew",6,3,3,9,3,1.0,,,,,,,1.0,1.0,,,,,,,,,
1,"Jencke, Ray",8,6,8,16,,1.0,,1.0,,,,,,,,,,,,,,,
34,"Kennedy, John",11,3,20,31,,2.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,
24,"Langford, Chris",12,4,4,16,,,2.0,2.0,,,,,1.0,1.0,,,,,,,,,
12,"Lawrence, Stephen",5,2,5,10,,,6.0,,,,,,1.0,1.0,,,,,,,,,
20,"Maginness, Scott",4,1,2,6,,,,,,,,,,,,,,,,,,,
35,"Morrissey, James",13,4,5,18,3,4.0,,,,,,,,1.0,,,,,,,,,
44,"Platten, John",8,1,5,13,,,,3.0,,,,,1.0,1.0,,,,,,,,,
18,"Pritchard, Darrin",20,3,6,26,2,,,3.0,,,,,3.0,2.0,,,,,,,,,
29,"Ralphsmith, Sean",9,4,5,14,,,,,,,,,,1.0,,,,,,,,,
30,"Schwab, Peter",9,5,12,21,,,,,,,,,,1.0,,,,,,,,,
17,"Tuck, Michael",10,4,4,14,,,,,,,,,2.0,3.0,,,,,,,,,
10,"Wittman, Chris",7,4,6,13,,,,,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,65,127,318,10,13.0,20.0,14.0,,,,,26.0,21.0,,,,,,,,,
Opposition,Opposition,209,75,134,343,14,7.0,12.0,16.0,,,,,21.0,26.0,6.0,,,,,,,,
