Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
41,"Casboult, Levi",29y 51d,109 (31-1-77 28.90%),121 (1.11),←,
9,"Cripps, Patrick",24y 48d,88 (19-1-68 22.16%),39 (0.44),←,
28,"Cuningham, David",22y 36d,19 (3-0-16 15.79%),9 (0.47),←,
30,"Curnow, Charlie",22y 91d,51 (8-0-43 15.69%),61 (1.20),←,
35,"Curnow, Ed",29y 179d,150 (54-2-94 36.67%),34 (0.23),←,
2,"Dow, Paddy",19y 201d,27 (3-0-24 11.11%),10 (0.37),←,
25,"Fisher, Zac",20y 324d,41 (6-0-35 14.63%),16 (0.39),←,
40,"Gibbons, Michael",23y 355d,7 (1-0-6 14.29%),2 (0.29),←,
14,"Jones, Liam",28y 70d,119 (38-0-81 31.93%),84 (0.71),53 (11-0-42 20.75%),16 (0.30)
22,"Marchbank, Caleb",22y 149d,40 (9-0-31 22.50%),,33 (7-0-26 21.21%),
10,"McKay, Harry",21y 132d,22 (3-0-19 13.64%),35 (1.59),←,
3,"Murphy, Marc",31y 290d,256 (100-1-155 39.26%),176 (0.69),←,
4,"OBrien, Lochie",19y 229d,23 (3-0-20 13.04%),5 (0.22),←,
5,"Petrevski-Seton, Sam",21y 75d,49 (8-0-41 16.33%),18 (0.37),←,
34,"Phillips, Andrew",27y 306d,39 (5-0-34 12.82%),14 (0.36),25 (3-0-22 12.00%),9 (0.36)
20,"Plowman, Lachie",24y 236d,80 (19-0-61 23.75%),1 (0.01),60 (15-0-45 25.00%),
1,"Silvagni, Jack",21y 139d,46 (7-0-39 15.22%),36 (0.78),←,
13,"Stocker, Liam",19y 102d,1 (0-0-1 0.00%),,←,
39,"Thomas, Dale",31y 318d,245 (125-2-118 51.43%),153 (0.62),88 (22-0-66 25.00%),32 (0.36)
18,"Walsh, Sam",18y 307d,7 (1-0-6 14.29%),3 (0.43),←,
23,"Weitering, Jacob",21y 163d,63 (13-0-50 20.63%),10 (0.16),←,
31,"Williamson, Tom",20y 144d,16 (6-0-10 37.50%),1 (0.06),←,
Totals,Totals,23y 262d,1498 (462-7-1029 30.84%),828 (0.55),,
C,"Bolton, Brendon",40y 17d,78 (21-0-57 26.92%),,73 (16-0-57 21.92%),
