Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 272d,53 (20-0-33 37.74%),13 (0.25),←,
17,"Cooney, Adam",20y 238d,50 (20-0-30 40.00%),44 (0.88),←,
4,"Cross, Daniel",23y 57d,55 (21-1-33 39.09%),9 (0.16),←,
10,"Eagleton, Nathan",27y 197d,181 (79-3-99 44.48%),163 (0.90),125 (53-1-71 42.80%),118 (0.94)
13,"Giansiracusa, Daniel",24y 76d,96 (35-2-59 37.50%),88 (0.92),←,
9,"Gilbee, Lindsay",24y 322d,82 (33-1-48 40.85%),45 (0.55),←,
3,"Grant, Chris",33y 164d,321 (163-5-153 51.56%),534 (1.66),←,
16,"Griffen, Ryan",19y 303d,26 (13-0-13 50.00%),11 (0.42),←,
25,"Hargrave, Ryan",24y 304d,79 (29-2-48 37.97%),20 (0.25),←,
19,"Higgins, Shaun",18y 83d,1 (0-0-1 0.00%),,←,
6,"Johnson, Brad",29y 312d,263 (119-5-139 46.20%),352 (1.34),←,
36,"Lake, Brian",24y 88d,62 (21-0-41 33.87%),8 (0.13),←,
23,"McMahon, Jordan",22y 364d,81 (28-2-51 35.80%),31 (0.38),←,
43,"Montgomery, Brett",32y 359d,193 (121-3-69 63.47%),108 (0.56),67 (43-1-23 64.93%),57 (0.85)
38,"Morris, Dale",23y 148d,26 (15-0-11 57.69%),1 (0.04),←,
2,"Murphy, Robert",23y 351d,110 (41-2-67 38.18%),75 (0.68),←,
1,"Ray, Farren",20y 64d,27 (10-0-17 37.04%),12 (0.44),←,
30,"Robbins, Matthew",29y 18d,122 (50-2-70 41.80%),93 (0.76),115 (46-2-67 40.87%),93 (0.81)
34,"Skipper, Wayde",23y 86d,33 (13-1-19 40.91%),13 (0.39),←,
5,"Smith, Rohan",32y 360d,285 (135-5-145 48.25%),239 (0.84),←,
11,"Street, Peter",25y 354d,50 (18-1-31 37.00%),10 (0.20),33 (11-0-22 33.33%),7 (0.21)
7,"West, Scott",31y 193d,285 (131-4-150 46.67%),100 (0.35),←,
Totals,Totals,25y 181d,2481 (1115-39-1327 44.94%),1969 (0.79),,
C,"Eade, Rodney",48y 52d,183 (97-2-84 53.55%),,31 (16-0-15 51.61%),
