Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",27y 154d,187 (128-2-57 68.98%),116 (0.62),←,
35,"Chapman, Paul",29y 183d,204 (130-2-72 64.22%),273 (1.34),←,
28,"Christensen, Allen",19y 353d,4 (4-0-0 100.00%),1 (0.25),←,
11,"Corey, Joel",29y 79d,219 (139-2-78 63.93%),66 (0.30),←,
22,"Duncan, Mitch",19y 331d,13 (12-0-1 92.31%),17 (1.31),←,
44,"Enright, Corey",29y 235d,205 (131-2-72 64.39%),51 (0.25),←,
26,"Hawkins, Tom",22y 290d,66 (54-0-12 81.82%),83 (1.26),←,
8,"Hunt, Josh",29y 54d,151 (100-1-50 66.56%),18 (0.12),←,
9,"Kelly, James",27y 129d,176 (117-1-58 66.76%),72 (0.41),←,
13,"Lonergan, Tom",26y 355d,58 (44-1-13 76.72%),44 (0.76),←,
4,"Mackie, Andrew",26y 273d,133 (103-0-30 77.44%),65 (0.49),←,
10,"Menzel, Daniel",19y 236d,9 (9-0-0 100.00%),12 (1.33),←,
39,"Milburn, Darren",34y 22d,284 (173-1-110 61.09%),93 (0.33),←,
21,"Mooney, Cameron",31y 223d,217 (145-1-71 67.05%),288 (1.33),206 (135-1-70 65.78%),286 (1.39)
6,"Ottens, Brad",31y 102d,231 (128-1-102 55.63%),248 (1.07),102 (75-1-26 74.02%),96 (0.94)
31,"Podsiadly, James",29y 239d,24 (18-0-6 75.00%),57 (2.38),←,
30,"Scarlett, Matthew",31y 336d,251 (160-2-89 64.14%),16 (0.06),←,
14,"Selwood, Joel",22y 346d,99 (84-0-15 84.85%),36 (0.36),←,
27,"Stokes, Mathew",26y 166d,94 (76-0-18 80.85%),142 (1.51),←,
7,"Taylor, Harry",24y 329d,72 (60-0-12 83.33%),8 (0.11),←,
5,"Varcoe, Travis",23y 27d,82 (71-0-11 86.59%),89 (1.09),←,
40,"Wojcinski, David",30y 231d,182 (120-2-60 66.48%),58 (0.32),←,
Totals,Totals,27y 14d,2961 (2006-18-937 67.75%),1853 (0.63),,
C,"Scott, Chris",35y 4d,6 (6-0-0 100.00%),,←,
