Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
30,"Atley, Joe",18y 339d,1 (1-0-0 100.00%),,←,
1,"Boak, Travis",28y 342d,213 (99-1-113 46.71%),135 (0.63),←,
33,"Byrne-Jones, Darcy",21y 292d,35 (18-0-17 51.43%),4 (0.11),←,
17,"Clurey, Tom",23y 108d,33 (19-0-14 57.58%),,←,
22,"Dixon, Charlie",26y 289d,98 (36-1-61 37.24%),156 (1.59),33 (17-0-16 51.52%),62 (1.88)
7,"Ebert, Brad",27y 98d,205 (92-1-112 45.12%),106 (0.52),129 (64-1-64 50.00%),73 (0.57)
9,"Gray, Robbie",29y 101d,170 (79-0-91 46.47%),249 (1.46),←,
46,"Gray, Sam",25y 158d,49 (29-0-20 59.18%),27 (0.55),←,
8,"Hartlett, Hamish",26y 329d,140 (64-1-75 46.07%),72 (0.51),←,
36,"Hombsch, Jack",24y 124d,82 (43-0-39 52.44%),,73 (43-0-30 58.90%),
43,"Houston, Dan",20y 58d,11 (7-0-4 63.64%),,←,
24,"Impey, Jarman",22y,69 (37-0-32 53.62%),32 (0.46),←,
42,"Jonas, Tom",26y 181d,97 (48-1-48 50.00%),1 (0.01),←,
29,"Pittard, Jasper",26y 99d,109 (57-0-52 52.29%),11 (0.10),←,
21,"Polec, Jared",24y 270d,76 (42-0-34 55.26%),41 (0.54),60 (35-0-25 58.33%),32 (0.53)
2,"Powell-Pepper, Sam",19y 182d,15 (9-0-6 60.00%),13 (0.87),←,
4,"Ryder, Paddy",29y 117d,202 (98-4-100 49.50%),143 (0.71),32 (19-0-13 59.38%),26 (0.81)
12,"Trengove, Jackson",26y 249d,149 (64-1-84 43.29%),26 (0.17),←,
39,"Westhoff, Justin",30y 281d,218 (101-1-116 46.56%),261 (1.20),←,
19,"White, Matt",30y 85d,150 (73-4-73 50.00%),97 (0.65),45 (29-0-16 64.44%),43 (0.96)
16,"Wines, Ollie",22y 275d,99 (54-0-45 54.55%),47 (0.47),←,
20,"Wingard, Chad",23y 345d,120 (60-1-59 50.42%),201 (1.67),←,
Totals,Totals,25y 97d,2341 (1130-16-1195 48.27%),1622 (0.69),,
C,"Hinkley, Ken",50y 282d,107 (60-0-47 56.07%),,←,
