Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Casboult, Levi",7,6,3,10,2.0,3.0,6.0,1,1.0,,,1.0,,1.0,,5.0,5,2.0,4.0,1.0,,,89.0
9,"Cripps, Patrick",12,2,20,32,,,,9,1.0,3.0,12.0,4.0,3.0,3.0,1.0,24.0,11,1.0,,3.0,,,87.0
30,"Curnow, Charlie",13,11,6,19,1.0,4.0,,1,1.0,5.0,,7.0,,3.0,,8.0,13,3.0,4.0,3.0,,,87.0
35,"Curnow, Ed",10,2,11,21,,,,7,3.0,3.0,2.0,3.0,1.0,2.0,,7.0,15,,,2.0,,1.0,81.0
2,"Dow, Paddy",8,4,6,14,,1.0,,1,,4.0,3.0,2.0,,,,9.0,8,,1.0,,,,69.0
25,"Fisher, Zac",17,2,11,28,1.0,1.0,,5,1.0,4.0,7.0,4.0,3.0,,,12.0,16,,1.0,,,,81.0
14,"Jones, Liam",7,7,3,10,,,,3,1.0,2.0,,3.0,,1.0,,5.0,5,3.0,,9.0,,,94.0
7,"Kennedy, Matthew",8,2,10,18,,,,8,1.0,3.0,1.0,1.0,1.0,1.0,,8.0,10,,,1.0,,,67.0
11,"Kerridge, Sam",14,7,14,28,,1.0,,4,6.0,3.0,1.0,6.0,2.0,2.0,,12.0,16,,2.0,1.0,,1.0,86.0
22,"Marchbank, Caleb",5,2,6,11,,,,2,2.0,,1.0,7.0,1.0,3.0,,5.0,6,,,5.0,,,87.0
10,"McKay, Harry",7,5,3,10,1.0,,,1,,2.0,,1.0,1.0,1.0,,6.0,4,2.0,1.0,1.0,,,82.0
18,"Mullett, Aaron",5,2,3,8,,,,2,2.0,1.0,,1.0,,,,,7,,,2.0,,,74.0
4,"OBrien, Lochie",6,1,3,9,,,,1,3.0,1.0,,1.0,1.0,,,4.0,5,,,,,1.0,69.0
24,"OShea, Cameron",7,5,7,14,,,,4,,1.0,,1.0,,,,3.0,11,,,,,,76.0
5,"Petrevski-Seton, Sam",10,2,4,14,,1.0,,5,1.0,,,1.0,1.0,1.0,,2.0,10,,,1.0,,,69.0
34,"Phillips, Andrew",4,1,3,7,1.0,,48.0,2,1.0,2.0,,2.0,,2.0,,2.0,4,,,1.0,,,83.0
20,"Plowman, Lachie",7,5,1,8,,,,2,1.0,,,,,,,2.0,6,1.0,,5.0,,,95.0
17,"Rowe, Sam",5,1,1,6,,,,1,2.0,1.0,,2.0,2.0,,,4.0,2,,,6.0,,,96.0
1,"Silvagni, Jack",4,1,4,8,1.0,,,1,,2.0,,,1.0,,,2.0,5,,,1.0,1.0,,72.0
6,"Simpson, Kade",12,3,8,20,,,,2,1.0,1.0,1.0,1.0,,,,5.0,12,,,2.0,,,88.0
39,"Thomas, Dale",14,4,13,27,,,,2,1.0,5.0,2.0,3.0,2.0,1.0,,8.0,20,,,1.0,1.0,,83.0
46,"Wright, Matthew",7,3,10,17,1.0,,,4,,2.0,,2.0,,1.0,,10.0,9,,2.0,3.0,,2.0,85.0
Totals,Totals,189,78,150,339,8.0,11.0,54.0,68,29.0,45.0,30.0,53.0,19.0,22.0,1.0,143.0,200,12.0,15.0,48.0,2.0,5.0,
Opposition,Opposition,187,90,208,395,11.0,14.0,22.0,74,35.0,49.0,31.0,41.0,22.0,19.0,5.0,135.0,263,11.0,15.0,43.0,9.0,8.0,
