Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",29y 76d,114 (74-1-39 65.35%),6 (0.05),96 (67-1-28 70.31%),2 (0.02)
20,"Brogan, Dean",25y 286d,54 (42-0-12 77.78%),22 (0.41),←,
7,"Burgoyne, Peter",26y 240d,155 (93-2-60 60.65%),161 (1.04),←,
8,"Burgoyne, Shaun",21y 340d,67 (54-0-13 80.60%),81 (1.21),←,
9,"Carr, Josh",24y 149d,105 (77-1-27 73.81%),60 (0.57),←,
25,"Cassisi, Domenic",22y 3d,43 (35-0-8 81.40%),16 (0.37),←,
35,"Cornes, Chad",24y 318d,122 (81-1-40 66.80%),110 (0.90),←,
18,"Cornes, Kane",21y 264d,69 (52-0-17 75.36%),28 (0.41),←,
17,"Dew, Stuart",25y 38d,136 (82-2-52 61.03%),208 (1.53),←,
11,"Hardwick, Damien",32y 38d,207 (144-1-62 69.81%),14 (0.07),54 (43-0-11 79.63%),1 (0.02)
38,"James, Roger",28y 340d,137 (86-2-49 63.50%),85 (0.62),←,
29,"Kingsley, Adam",29y 36d,144 (86-2-56 60.42%),33 (0.23),←,
5,"Lade, Brendon",28y 77d,124 (75-2-47 61.29%),99 (0.80),←,
22,"Mahoney, Josh",26y 330d,49 (25-0-24 51.02%),30 (0.61),19 (15-0-4 78.95%),20 (1.05)
3,"Montgomery, Brett",31y 116d,163 (107-2-54 66.26%),96 (0.59),103 (67-1-35 65.53%),42 (0.41)
15,"Pickett, Byron",27y 45d,160 (106-0-54 66.25%),144 (0.90),40 (32-0-8 80.00%),63 (1.58)
6,"Schofield, Jarrad",29y 239d,194 (124-1-69 64.18%),125 (0.64),131 (85-1-45 65.27%),91 (0.69)
28,"Thurstans, Toby",24y 42d,35 (27-0-8 77.14%),28 (0.80),←,
16,"Tredrea, Warren",25y 276d,155 (96-1-58 62.26%),344 (2.22),←,
2,"Wakelin, Darryl",30y 45d,202 (117-1-84 58.17%),12 (0.06),87 (64-0-23 73.56%),4 (0.05)
4,"Wanganeen, Gavin",31y 99d,276 (167-5-104 61.41%),188 (0.68),149 (94-2-53 63.76%),125 (0.84)
21,"Wilson, Michael",27y 309d,136 (76-3-57 56.99%),44 (0.32),←,
Totals,Totals,27y 2d,2847 (1826-27-994 64.14%),1934 (0.68),,
C,"Williams, Mark",46y 35d,143 (92-1-50 64.69%),,←,
