Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Bandy, Daniel",10,7,7,17,,,9.0,,2.0,3.0,2.0,3.0,,,,5.0,12.0,2.0,,,,,
7,"Black, Heath",10,2,4,14,1,,,,3.0,3.0,,1.0,,,,7.0,7.0,1.0,1.0,2.0,2.0,,
32,"Bond, Chris",12,3,5,17,,,,,2.0,3.0,2.0,1.0,,4.0,,3.0,14.0,,,2.0,,,
42,"Callaghan, Craig",6,2,4,10,1,,,2.0,2.0,2.0,3.0,1.0,,,,1.0,9.0,,1.0,3.0,,,
22,"Carroll, Trent",8,5,5,13,,,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,,5.0,8.0,1.0,,4.0,,,
31,"Clement, James",12,9,2,14,,,,2.0,7.0,,,1.0,,,,5.0,9.0,2.0,1.0,1.0,,,
2,"Fletcher, Adrian",12,2,17,29,,,,1.0,2.0,2.0,7.0,2.0,2.0,3.0,,15.0,15.0,,,2.0,1.0,,
35,"Gale, Mark",11,5,4,15,,1.0,,,2.0,4.0,4.0,1.0,,1.0,,3.0,11.0,,1.0,,,,
3,"Harding, Greg",10,2,4,14,,,,,4.0,1.0,,3.0,2.0,,,7.0,7.0,,,,,,
17,"Holland, Brodie",14,9,10,24,1,1.0,,,,3.0,4.0,,1.0,,,11.0,13.0,2.0,,1.0,,,
11,"Kickett, Dale",8,1,7,15,,,,,,,,2.0,1.0,2.0,,9.0,6.0,,1.0,,,,
8,"McManus, Shaun",23,10,7,30,,1.0,,2.0,,9.0,2.0,2.0,1.0,1.0,,9.0,20.0,1.0,,,,,
16,"Michael, Clem",11,8,4,15,2,1.0,17.0,1.0,,6.0,2.0,3.0,1.0,1.0,,5.0,10.0,1.0,3.0,1.0,,,
6,"Modra, Tony",9,3,,9,2,3.0,,,,2.0,,1.0,3.0,1.0,,6.0,3.0,1.0,2.0,,,,
25,"Norrish, Jason",5,3,6,11,,,,,1.0,1.0,2.0,1.0,,,,3.0,8.0,,,1.0,,,
10,"OReilly, Stephen",7,5,2,9,,,,3.0,,2.0,,1.0,2.0,,,6.0,3.0,3.0,,1.0,,,
23,"Parker, Shane",5,5,9,14,,,,1.0,1.0,1.0,,3.0,,1.0,,7.0,7.0,1.0,,3.0,,,
36,"Prescott, Ashley",7,,3,10,,,,2.0,,1.0,1.0,6.0,,1.0,,3.0,7.0,,,2.0,,,
33,"Shipp, Andrew",4,3,3,7,,,,2.0,,3.0,1.0,2.0,1.0,,,4.0,3.0,,,1.0,,,
26,"Waterhouse, Clive",8,3,8,16,1,2.0,,,,4.0,4.0,2.0,1.0,,,9.0,7.0,,1.0,,,,
4,"Wills, Andrew",13,8,10,23,2,1.0,,1.0,1.0,3.0,2.0,6.0,1.0,4.0,,11.0,11.0,1.0,2.0,4.0,,,
29,"Wira, Brad",8,2,1,9,,,,,3.0,2.0,,1.0,,,,3.0,6.0,1.0,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,97,122,335,10,12.0,27.0,18.0,34.0,56.0,36.0,44.0,17.0,20.0,,137.0,196.0,17.0,13.0,28.0,4.0,,
Opposition,Opposition,198,79,118,316,16,12.0,24.0,24.0,37.0,56.0,27.0,34.0,20.0,17.0,6.0,141.0,174.0,21.0,11.0,42.0,8.0,,
