North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
5,"Anderson, Stuart",19y 307d,1 (0-0-1 0.00%),1 (1.00),←,
11,"Archer, Glenn",21y 37d,33 (18-0-15 54.55%),13 (0.39),←,
12,"Blakey, John",27y 280d,157 (65-0-92 41.40%),41 (0.26),22 (13-0-9 59.09%),3 (0.14)
18,"Carey, Wayne",22y 338d,84 (44-0-40 52.38%),200 (2.38),←,
23,"Clarkson, Alastair",26y 3d,81 (35-2-44 44.44%),56 (0.69),←,
29,"German, Peter",29y 87d,181 (87-3-91 48.90%),201 (1.11),←,
26,"Ishchenko, Alex",30y 10d,114 (48-0-66 42.11%),36 (0.32),42 (22-0-20 52.38%),11 (0.26)
16,"John, Gareth",22y 103d,22 (1-0-21 4.55%),3 (0.14),1 (0-0-1 0.00%),
34,"King, David",22y 54d,5 (3-0-2 60.00%),1 (0.20),←,
7,"Laidley, Dani",27y 34d,74 (43-1-30 58.78%),12 (0.16),22 (14-0-8 63.64%),1 (0.05)
35,"Longmire, John",23y 120d,114 (54-1-59 47.81%),367 (3.22),←,
4,"Martyn, Mick",25y 242d,118 (58-1-59 49.58%),11 (0.09),←,
41,"McAdam, Adrian",23y 49d,22 (13-0-9 59.09%),75 (3.41),←,
13,"Nichols, Trent",25y 23d,65 (20-1-44 31.54%),60 (0.92),5 (3-0-2 60.00%),11 (2.20)
22,"Roberts, Mark",28y 306d,116 (49-0-67 42.24%),87 (0.75),39 (23-0-16 58.97%),68 (1.74)
3,"Rock, Anthony",23y 213d,70 (38-0-32 54.29%),68 (0.97),←,
1,"Romero, Jose",22y 272d,79 (42-0-37 53.16%),92 (1.16),←,
2,"Schwass, Wayne",25y 154d,103 (50-0-53 48.54%),56 (0.54),←,
24,"Sholl, Craig",26y 121d,90 (47-0-43 52.22%),16 (0.18),←,
15,"Smith, Ross",29y 86d,177 (84-2-91 48.02%),34 (0.19),←,
10,"Stevens, Anthony",22y 302d,68 (35-0-33 51.47%),29 (0.43),←,
Totals,Totals,24y 358d,1774 (834-11-929 47.01%),1459 (0.82),,
C,"Pagan, Denis",46y 218d,26 (16-0-10 61.54%),,←,
