Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
19,"Blakely, Connor",23y 126d,53 (20-0-33 37.74%),2 (0.04),←,
8,"Brayshaw, Andrew",19y 240d,32 (13-0-19 40.63%),8 (0.25),←,
5,"Cerra, Adam",19y 272d,34 (14-0-20 41.18%),9 (0.26),←,
33,"Colyer, Travis",27y 316d,96 (47-1-48 49.48%),59 (0.61),9 (4-0-5 44.44%),5 (0.56)
6,"Conca, Reece",26y 328d,119 (65-1-53 55.04%),23 (0.19),15 (7-0-8 46.67%),
12,"Crowden, Mitch",20y 69d,10 (4-0-6 40.00%),1 (0.10),←,
7,"Fyfe, Nat",27y 291d,167 (92-1-74 55.39%),139 (0.83),←,
21,"Hamling, Joel",26y 88d,78 (38-0-40 48.72%),,55 (22-0-33 40.00%),
9,"Hill, Bradley",25y 362d,142 (92-0-50 64.79%),78 (0.55),47 (18-0-29 38.30%),20 (0.43)
15,"Hughes, Ethan",24y 211d,44 (16-0-28 36.36%),4 (0.09),←,
26,"Langdon, Ed",23y 155d,61 (23-0-38 37.70%),28 (0.46),←,
37,"Lobb, Rory",26y 147d,86 (48-2-36 56.98%),72 (0.84),12 (6-0-6 50.00%),8 (0.67)
2,"Logue, Griffin",21y 84d,17 (6-0-11 35.29%),1 (0.06),←,
3,"Matera, Brandon",27y 117d,132 (44-1-87 33.71%),162 (1.23),31 (13-0-18 41.94%),38 (1.23)
23,"McCarthy, Cam",24y 96d,65 (28-0-37 43.08%),95 (1.46),44 (16-0-28 36.36%),59 (1.34)
16,"Mundy, David",33y 351d,309 (158-1-150 51.29%),134 (0.43),←,
38,"Ryan, Luke",23y 150d,46 (17-0-29 36.96%),3 (0.07),←,
31,"Sandilands, Aaron",36y 212d,266 (147-0-119 55.26%),98 (0.37),←,
39,"Switkowski, Sam",22y 228d,14 (6-0-8 42.86%),5 (0.36),←,
18,"Tucker, Darcy",22y 164d,63 (20-0-43 31.75%),26 (0.41),←,
10,"Walters, Michael",28y 180d,144 (73-1-70 51.04%),252 (1.75),←,
14,"Wilson, Nathan",26y 180d,113 (54-2-57 48.67%),17 (0.15),36 (14-0-22 38.89%),1 (0.03)
Totals,Totals,25y 149d,2091 (1025-10-1056 49.02%),1216 (0.58),,
C,"Lyon, Ross",52y 240d,299 (170-5-124 57.69%),,178 (94-1-83 53.09%),
