Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 78d,1 (1-0-0 100.00%),2 (2.00),←,
16,"Brown, Nathan",19y 111d,3 (2-0-1 66.67%),,←,
17,"Burns, Scott",33y 105d,249 (112-1-136 45.18%),144 (0.58),←,
32,"Cloke, Travis",21y 32d,58 (31-0-27 53.45%),60 (1.03),←,
1,"Davis, Leon",26y 294d,142 (68-0-74 47.89%),173 (1.22),←,
4,"Didak, Alan",25y 51d,123 (69-0-54 56.10%),176 (1.43),←,
25,"Fraser, Josh",26y 92d,159 (85-0-74 53.46%),133 (0.84),←,
26,"Johnson, Ben",27y 1d,157 (83-0-74 52.87%),44 (0.28),←,
24,"Lockyer, Tarkyn",28y 159d,170 (81-0-89 47.65%),91 (0.54),←,
8,"Lumumba, Heritier",21y 143d,39 (23-0-16 58.97%),1 (0.03),←,
5,"Maxwell, Nick",24y 308d,75 (40-0-35 53.33%),17 (0.23),←,
7,"Medhurst, Paul",26y 117d,119 (62-0-57 52.10%),195 (1.64),20 (12-0-8 60.00%),29 (1.45)
11,"OBree, Shane",29y 22d,195 (97-0-98 49.74%),75 (0.38),176 (88-0-88 50.00%),72 (0.41)
10,"Pendlebury, Scott",20y 90d,35 (20-0-15 57.14%),24 (0.69),←,
23,"Rocca, Anthony",30y 235d,233 (114-0-119 48.93%),406 (1.74),211 (103-0-108 48.82%),395 (1.87)
39,"Shaw, Heath",22y 131d,56 (31-0-25 55.36%),12 (0.21),←,
22,"Shaw, Rhyce",26y 173d,77 (40-0-37 51.95%),15 (0.19),←,
36,"Swan, Dane",24y 41d,79 (41-0-38 51.90%),38 (0.48),←,
13,"Thomas, Dale",20y 290d,44 (26-0-18 59.09%),35 (0.80),←,
34,"Toovey, Alan",21y 14d,11 (7-0-4 63.64%),4 (0.36),←,
14,"Wakelin, Shane",33y 238d,235 (113-2-120 48.51%),20 (0.09),141 (72-0-69 51.06%),1 (0.01)
19,"Wood, Cameron",21y 33d,19 (5-0-14 26.32%),1 (0.05),3 (2-0-1 66.67%),1 (0.33)
Totals,Totals,24y 358d,2279 (1151-3-1125 50.50%),1666 (0.73),,
C,"Malthouse, Mick",54y 233d,567 (317-4-246 56.26%),,189 (94-0-95 49.74%),
