Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 145d,168 (76-0-92 45.24%),10 (0.06),←,
43,"Answerth, Noah",23y 272d,54 (38-0-16 70.37%),2 (0.04),←,
8,"Ashcroft, Will",18y 364d,8 (6-0-2 75.00%),5 (0.63),←,
33,"Bailey, Zac",23y 224d,102 (66-0-36 64.71%),103 (1.01),←,
7,"Berry, Jarrod",25y 89d,116 (63-0-53 54.31%),52 (0.45),←,
23,"Cameron, Charlie",28y 304d,184 (117-1-66 63.86%),327 (1.78),111 (70-0-41 63.06%),240 (2.16)
18,"Coleman, Keidean",23y 35d,48 (32-0-16 66.67%),12 (0.25),←,
3,"Daniher, Joe",29y 62d,159 (74-1-84 46.86%),294 (1.85),51 (34-0-17 66.67%),103 (2.02)
5,"Dunkley, Josh",26y 116d,124 (71-0-53 57.26%),65 (0.52),8 (6-0-2 75.00%),
19,"Gunston, Jack",31y 201d,232 (141-1-90 60.99%),440 (1.90),7 (5-0-2 71.43%),10 (1.43)
30,"Hipwood, Eric",25y 234d,135 (69-0-66 51.11%),201 (1.49),←,
35,"Lester, Ryan",30y 252d,163 (68-0-95 41.72%),46 (0.28),←,
17,"Lyons, Jarryd",30y 287d,184 (108-0-76 58.70%),84 (0.46),92 (64-0-28 69.57%),35 (0.38)
11,"McCarthy, Lincoln",29y 195d,127 (90-0-37 70.87%),138 (1.09),98 (67-0-31 68.37%),113 (1.15)
6,"McCluggage, Hugh",25y 63d,138 (76-0-62 55.07%),85 (0.62),←,
46,"McInerney, Oscar",28y 299d,109 (68-0-41 62.39%),47 (0.43),←,
26,"McKenna, Conor",27y 38d,87 (41-1-45 47.70%),23 (0.26),8 (6-0-2 75.00%),3 (0.38)
9,"Neale, Lachie",29y 346d,228 (127-0-101 55.70%),113 (0.50),93 (62-0-31 66.67%),46 (0.49)
40,"Payne, Jack",23y 202d,35 (20-0-15 57.14%),2 (0.06),←,
16,"Rayner, Cam",23y 196d,95 (56-0-39 58.95%),90 (0.95),←,
22,"Sharp, Harry",20y 139d,8 (5-0-3 62.50%),1 (0.13),←,
37,"Starcevich, Brandon",23y 285d,79 (54-0-25 68.35%),5 (0.06),←,
44,"Wilmot, Darcy",19y 125d,11 (8-0-3 72.73%),3 (0.27),←,
Totals,Totals,25y 322d,2594 (1474-4-1116 56.82%),2148 (0.83),,
C,"Fagan, Chris",61y 316d,144 (79-0-65 54.86%),,←,
