Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Aliir, Aliir",8,3,4,12,,,,2.0,4.0,1.0,1.0,1.0,,,,6.0,6.0,1.0,,6.0,,,100.0
14,"Bergman, Miles",10,5,6,16,,,,3.0,5.0,2.0,,3.0,2.0,,,6.0,10.0,,,1.0,1.0,,89.0
5,"Berry, Joe",6,6,3,9,,1.0,,,,2.0,,2.0,,1.0,,,9.0,,1.0,1.0,,,74.0
10,"Boak, Travis",9,8,19,28,1,1.0,,6.0,2.0,1.0,3.0,5.0,1.0,2.0,,12.0,19.0,,2.0,4.0,1.0,,72.0
7,"Burgoyne, Jase",5,2,11,16,,,,2.0,2.0,,2.0,4.0,,1.0,,6.0,10.0,,,,,,80.0
3 ↑,"Burton, Ryan",9,3,4,13,,,,,1.0,2.0,1.0,,1.0,,,4.0,7.0,,1.0,,,,29.0
33,"Byrne-Jones, Darcy",5,3,4,9,1,1.0,,1.0,,1.0,,2.0,,1.0,,2.0,6.0,,2.0,1.0,,1.0,83.0
28,"Drew, Willem",6,,10,16,,1.0,,5.0,,3.0,4.0,3.0,2.0,1.0,,8.0,9.0,,,3.0,,,79.0
22,"Evans, Logan",5,,5,10,,,,,3.0,1.0,,2.0,1.0,1.0,,4.0,5.0,,,6.0,,,86.0
6,"Farrell, Kane",14,6,9,23,,,,3.0,4.0,3.0,1.0,2.0,1.0,1.0,,6.0,15.0,,,2.0,,,80.0
11,"Finlayson, Jeremy",16,10,3,19,,,,,4.0,,,2.0,,,,3.0,14.0,1.0,,4.0,1.0,,99.0
19,"Georgiades, Mitch",4,4,3,7,,1.0,,1.0,,,,1.0,,1.0,,,8.0,,2.0,1.0,,1.0,82.0
18,"Horne-Francis, Jason",19,1,6,25,1,,,1.0,2.0,4.0,7.0,5.0,3.0,1.0,,8.0,16.0,,1.0,1.0,1.0,,75.0
34 ↓,"Jones, Lachie",2,1,2,4,,,,1.0,2.0,,1.0,2.0,1.0,,,2.0,2.0,,,1.0,,,52.0
12,"Lukosius, Jack",8,4,3,11,1,,,1.0,,3.0,,4.0,,2.0,,3.0,7.0,,,,,,85.0
44,"Mead, Jackson",6,5,10,16,,,,2.0,3.0,3.0,2.0,2.0,1.0,1.0,,6.0,12.0,,,3.0,1.0,1.0,83.0
2,"Powell-Pepper, Sam",4,3,4,8,,1.0,,,,2.0,,1.0,,1.0,,1.0,7.0,,1.0,,,,78.0
35,"Richards, Joe",8,4,7,15,,1.0,,2.0,1.0,3.0,,2.0,1.0,,,2.0,12.0,,,,1.0,,83.0
15,"Rioli, Willie",7,2,5,12,1,1.0,,1.0,,2.0,1.0,2.0,,,,7.0,6.0,,1.0,,,,89.0
1,"Rozee, Connor",19,3,16,35,,,,4.0,3.0,9.0,5.0,6.0,1.0,1.0,,11.0,22.0,,,1.0,3.0,1.0,84.0
8,"Sinn, Josh",8,5,5,13,,,,1.0,3.0,,,1.0,,1.0,,4.0,6.0,,,1.0,,,65.0
24,"Sweet, Jordon",6,3,8,14,1,,36.0,3.0,3.0,3.0,1.0,3.0,2.0,1.0,,4.0,10.0,,,2.0,,,81.0
16,"Wines, Ollie",8,3,26,34,,,1.0,4.0,2.0,3.0,10.0,5.0,1.0,2.0,,18.0,15.0,,1.0,,,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,84,173,365,6,9.0,37.0,43.0,44.0,48.0,39.0,60.0,18.0,19.0,,123.0,233.0,2.0,12.0,38.0,9.0,4.0,
Opposition,Opposition,223,91,165,388,21,10.0,34.0,69.0,42.0,65.0,36.0,52.0,19.0,18.0,6.0,130.0,247.0,11.0,17.0,48.0,6.0,18.0,
