Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
18,"Banfield, Todd",20y 19d,16 (5-0-11 31.25%),19 (1.19),←,
17,"Brennan, Jared",25y 354d,113 (53-3-57 48.23%),70 (0.62),←,
16,"Brown, Jonathan",28y 261d,196 (121-3-72 62.50%),461 (2.35),←,
33,"Buchanan, Amon",27y 280d,127 (68-2-57 54.33%),66 (0.52),11 (2-0-9 18.18%),9 (0.82)
1,"Clark, Mitch",22y 271d,59 (26-2-31 45.76%),28 (0.47),←,
22,"Collier, Tom",21y 114d,19 (7-0-12 36.84%),1 (0.05),←,
5,"Fevola, Brendan",29y 178d,202 (74-2-126 37.13%),622 (3.08),15 (5-0-10 33.33%),47 (3.13)
42,"Hanley, Pearce",21y 244d,6 (1-0-5 16.67%),,←,
4,"Johnstone, Travis",30y,208 (100-1-107 48.32%),135 (0.65),48 (22-0-26 45.83%),24 (0.50)
23,"Leuenberger, Matthew",22y 40d,38 (16-1-21 43.42%),4 (0.11),←,
36,"Maguire, Matt",26y 48d,110 (59-1-50 54.09%),19 (0.17),11 (5-0-6 45.45%),
9,"McGrath, Ashley",27y 58d,150 (80-2-68 54.00%),109 (0.73),←,
21,"Merrett, Daniel",25y 217d,97 (43-3-51 45.88%),17 (0.18),←,
24,"Patfull, Joel",25y 222d,93 (41-3-49 45.70%),20 (0.22),←,
31,"Polkinghorne, James",21y 177d,35 (17-1-17 50.00%),18 (0.51),←,
6,"Power, Luke",30y 190d,256 (146-3-107 57.62%),205 (0.80),←,
30,"Redden, Jack",19y 220d,26 (11-1-14 44.23%),9 (0.35),←,
10,"Rich, Daniel",20y 40d,40 (19-1-20 48.75%),20 (0.50),←,
35,"Rischitelli, Michael",24y 190d,105 (47-3-55 46.19%),44 (0.42),←,
38,"Rockliff, Tom",20y 145d,14 (3-0-11 21.43%),3 (0.21),←,
11,"Sherman, Justin",23y 172d,111 (47-3-61 43.69%),85 (0.77),←,
14,"Staker, Brent",26y 55d,126 (69-1-56 55.16%),92 (0.73),16 (5-0-11 31.25%),8 (0.50)
Totals,Totals,24y 209d,2147 (1053-36-1058 49.05%),2047 (0.95),,
C,"Voss, Michael",35y 10d,40 (19-1-20 48.75%),,←,
