Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 262d,182 (85-2-95 47.25%),33 (0.18),100 (52-2-46 53.00%),10 (0.10)
24,"Amiss, Jye",20y 362d,43 (23-1-19 54.65%),74 (1.72),←,
41,"Banfield, Bailey",26y 152d,94 (46-2-46 50.00%),62 (0.66),←,
8,"Brayshaw, Andrew",24y 262d,142 (68-2-72 48.59%),50 (0.35),←,
5,"Chapman, Heath",22y 178d,38 (24-2-12 65.79%),2 (0.05),←,
6,"Clark, Jordan",23y 285d,98 (59-2-37 61.22%),21 (0.21),66 (38-2-26 59.09%),6 (0.09)
36,"Cox, Brennan",25y 349d,107 (50-1-56 47.20%),31 (0.29),←,
4,"Darcy, Sean",26y 45d,109 (52-2-55 48.62%),44 (0.40),←,
37,"Draper, Josh",20y 169d,16 (9-1-6 59.38%),,←,
18,"Emmett, Tom",22y 240d,14 (8-1-5 60.71%),11 (0.79),←,
32,"Frederick, Michael",24y 71d,74 (45-1-28 61.49%),80 (1.08),←,
7,"Fyfe, Nat",32y 313d,237 (126-3-108 53.80%),176 (0.74),←,
9,"Jackson, Luke",22y 302d,94 (59-2-33 63.83%),68 (0.72),42 (22-1-19 53.57%),38 (0.90)
2,"OMeara, Jaeger",30y 155d,182 (83-3-96 46.43%),85 (0.47),39 (20-1-18 52.56%),15 (0.38)
13,"Ryan, Luke",28y 172d,151 (73-2-76 49.01%),3 (0.02),←,
3,"Serong, Caleb",23y 169d,99 (53-2-44 54.55%),25 (0.25),←,
14,"Sharp, Jeremy",22y 349d,42 (20-1-21 48.81%),16 (0.38),19 (12-1-6 65.79%),9 (0.47)
1,"Sturt, Sam",24y 76d,27 (14-0-13 51.85%),37 (1.37),←,
39,"Switkowski, Sam",27y 250d,84 (44-1-39 52.98%),53 (0.63),←,
35,"Treacy, Josh",21y 358d,55 (32-1-22 59.09%),71 (1.29),←,
34,"Wagner, Corey",27y 126d,36 (12-1-23 34.72%),6 (0.17),17 (10-1-6 61.76%),
31,"Walker, Brandon",21y 284d,60 (35-2-23 60.00%),2 (0.03),←,
26,"Young, Hayden",23y 107d,76 (41-2-33 55.26%),12 (0.16),←,
Totals,Totals,24y 346d,2060 (1061-37-962 51.50%),962 (0.47),,
C,"Longmuir, Justin",43y 188d,103 (53-2-48 52.43%),,←,
