Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46 ↓,"Addison, Dylan",5,5,6,11,,,,4.0,,1.0,,3.0,,2.0,,4.0,7.0,,1.0,1.0,,,58.0
14,"Bugg, Tomas",12,6,10,22,,1.0,,7.0,3.0,3.0,3.0,2.0,1.0,,,6.0,15.0,,2.0,3.0,,,80.0
18,"Cameron, Jeremy",8,3,1,9,2,,,2.0,,3.0,1.0,3.0,,2.0,,3.0,5.0,,,1.0,,,91.0
3,"Coniglio, Stephen",15,3,12,27,1,,,6.0,,4.0,14.0,6.0,,3.0,,18.0,12.0,,1.0,7.0,,,82.0
48,"Frost, Sam",6,3,5,11,,,,2.0,4.0,1.0,,3.0,,,,4.0,7.0,,,5.0,,,94.0
26,"Giles, Jonathan",7,,1,8,,,16.0,4.0,,3.0,1.0,,1.0,,,7.0,1.0,,,4.0,,,86.0
4,"Greene, Toby",16,1,5,21,,1.0,,5.0,1.0,6.0,4.0,2.0,3.0,,,10.0,10.0,,,1.0,,1.0,83.0
2,"Hampton, Curtly",12,4,8,20,,,,7.0,2.0,5.0,,2.0,1.0,,,9.0,13.0,,,2.0,2.0,,84.0
19,"Haynes, Nick",10,6,2,12,,,,2.0,3.0,,,1.0,,,,2.0,9.0,,,8.0,1.0,,90.0
33 ↑,"Hoskin-Elliott, Will",5,1,,5,,1.0,,2.0,,1.0,,1.0,,,,2.0,3.0,,,1.0,,,33.0
32,"Hunt, Josh",7,2,7,14,,,,2.0,1.0,2.0,,2.0,,1.0,,5.0,9.0,,,2.0,,,79.0
22,"Kelly, Josh",10,,7,17,2,,,4.0,1.0,3.0,1.0,1.0,1.0,,,7.0,10.0,,,,,1.0,83.0
40,"Kennedy, Adam",10,2,4,14,,1.0,,3.0,1.0,3.0,,2.0,,1.0,,4.0,10.0,,,2.0,,,85.0
41,"Mumford, Shane",3,1,7,10,1,,60.0,9.0,,1.0,2.0,5.0,2.0,4.0,3.0,7.0,3.0,,,6.0,,1.0,92.0
12,"Patton, Jonathon",6,4,3,9,2,,,4.0,,1.0,,3.0,2.0,1.0,,6.0,3.0,1.0,3.0,,,,88.0
30,"Plowman, Lachie",7,3,4,11,,1.0,,3.0,1.0,3.0,,2.0,1.0,1.0,,5.0,5.0,,,7.0,,,83.0
9,"Scully, Tom",8,1,9,17,,2.0,,6.0,1.0,3.0,5.0,2.0,,1.0,,7.0,9.0,,,,,,92.0
23,"Shaw, Heath",17,6,6,23,,,,2.0,5.0,2.0,,4.0,,,,4.0,17.0,,,4.0,6.0,,86.0
10,"Smith, Devon",10,2,9,19,1,1.0,,8.0,,3.0,6.0,6.0,2.0,2.0,,11.0,8.0,,,1.0,,,83.0
31,"Townsend, Jacob",10,1,2,12,,1.0,,8.0,2.0,1.0,6.0,7.0,1.0,5.0,,8.0,5.0,1.0,1.0,1.0,,,77.0
17,"Treloar, Adam",19,2,14,33,1,3.0,,14.0,4.0,5.0,11.0,1.0,3.0,,2.0,21.0,12.0,,,,,,85.0
8,"Ward, Callan",12,2,14,26,,,3.0,11.0,2.0,5.0,7.0,1.0,2.0,,1.0,13.0,11.0,,,2.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,58,136,351,10,19.0,79.0,115.0,31.0,59.0,61.0,59.0,20.0,23.0,6.0,163.0,184.0,2.0,8.0,58.0,9.0,3.0,
Opposition,Opposition,181,49,133,314,7,5.0,37.0,70.0,43.0,39.0,36.0,53.0,23.0,20.0,,154.0,149.0,7.0,7.0,74.0,2.0,2.0,
