Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",27y 63d,117 (76-0-41 64.96%),71 (0.61),14 (9-0-5 64.29%),11 (0.79)
26,"Bickley, Mark",23y 346d,55 (29-0-26 52.73%),15 (0.27),←,
51,"Bone, Randall",19y 245d,7 (5-0-2 71.43%),11 (1.57),←,
34,"Hart, Ben",19y 7d,37 (21-0-16 56.76%),6 (0.16),←,
17,"Hodges, Scott",25y 81d,34 (19-0-15 55.88%),94 (2.76),←,
35,"Jameson, Rod",23y 16d,47 (27-0-20 57.45%),77 (1.64),←,
2,"Jarman, Andrew",27y 183d,51 (28-0-23 54.90%),31 (0.61),←,
13,"Lee, Scott",30y 41d,58 (31-0-27 53.45%),16 (0.28),←,
27,"Liptak, Matthew",23y 77d,47 (27-0-20 57.45%),64 (1.36),←,
10,"McDermott, Chris",29y 254d,58 (31-0-27 53.45%),19 (0.33),←,
11,"McGuinness, Tony",29y 71d,164 (80-2-82 49.39%),159 (0.97),55 (30-0-25 54.55%),51 (0.93)
6,"Modra, Tony",24y 137d,23 (14-0-9 60.87%),115 (5.00),←,
15,"Pittman, David",24y 143d,10 (6-0-4 60.00%),1 (0.10),←,
52,"Rehn, Shaun",21y 333d,35 (20-0-15 57.14%),10 (0.29),←,
32,"Ricciuto, Mark",18y 38d,11 (7-0-4 63.64%),1 (0.09),←,
3,"Rowe, Stephen",27y 255d,24 (14-0-10 58.33%),24 (1.00),←,
40,"Schwerdt, Stephen",25y 49d,15 (7-0-8 46.67%),4 (0.27),←,
7,"Smart, Nigel",24y 56d,51 (27-0-24 52.94%),14 (0.27),←,
12,"Tregenza, Simon",22y 129d,45 (25-0-20 55.56%),9 (0.20),←,
33,"Weidemann, Wayne",26y 268d,30 (15-0-15 50.00%),2 (0.07),←,
Totals,Totals,24y 231d,919 (509-2-408 55.39%),743 (0.81),,
C,"Cornes, Graham",45y 107d,59 (31-0-28 52.54%),,←,
