Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
29,"Ablett, Gary",25y 128d,167 (106-2-59 64.07%),217 (1.30),←,
3,"Bartel, Jimmy",25y 289d,156 (104-2-50 67.31%),96 (0.62),←,
24,"Blake, Mark",24y 10d,78 (62-0-16 79.49%),11 (0.14),←,
17,"Byrnes, Shannon",25y 165d,75 (56-0-19 74.67%),58 (0.77),←,
35,"Chapman, Paul",27y 318d,174 (106-2-66 61.49%),238 (1.37),←,
11,"Corey, Joel",27y 214d,198 (123-2-73 62.63%),61 (0.31),←,
44,"Enright, Corey",28y 5d,174 (107-2-65 62.07%),49 (0.28),←,
2,"Harley, Tom",31y 63d,197 (122-3-72 62.69%),12 (0.06),196 (121-3-72 62.50%),11 (0.06)
26,"Hawkins, Tom",21y 60d,42 (35-0-7 83.33%),57 (1.36),←,
20,"Johnson, Steve",26y 77d,129 (89-2-38 69.77%),250 (1.94),←,
9,"Kelly, James",25y 264d,146 (93-1-52 64.04%),63 (0.43),←,
45,"Ling, Cameron",28y 204d,203 (128-3-72 63.79%),113 (0.56),←,
4,"Mackie, Andrew",25y 43d,105 (81-0-24 77.14%),60 (0.57),←,
39,"Milburn, Darren",32y 157d,255 (149-1-105 58.63%),90 (0.35),←,
21,"Mooney, Cameron",29y 358d,191 (125-1-65 65.71%),250 (1.31),180 (115-1-64 64.17%),248 (1.38)
6,"Ottens, Brad",29y 237d,209 (111-1-97 53.35%),238 (1.14),80 (58-1-21 73.13%),86 (1.08)
33,"Rooke, Max",27y 274d,133 (82-2-49 62.41%),56 (0.42),←,
30,"Scarlett, Matthew",30y 106d,227 (141-2-84 62.56%),16 (0.07),←,
14,"Selwood, Joel",21y 116d,69 (61-0-8 88.41%),23 (0.33),←,
7,"Taylor, Harry",23y 99d,42 (37-0-5 88.10%),6 (0.14),←,
5,"Varcoe, Travis",21y 162d,55 (49-0-6 89.09%),51 (0.93),←,
40,"Wojcinski, David",29y 1d,152 (96-2-54 63.82%),48 (0.32),←,
Totals,Totals,26y 252d,3177 (2063-28-1086 64.94%),2063 (0.65),,
C,"Thompson, Mark",45y 304d,234 (142-3-89 61.32%),,←,
