Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",19y 74d,11 (7-0-4 63.64%),1 (0.09),←,
18,"Cameron, Jeremy",27y 155d,168 (77-3-88 46.73%),425 (2.53),←,
3,"Coniglio, Stephen",26y 263d,147 (70-1-76 47.96%),83 (0.56),←,
35,"Corr, Aidan",26y 109d,97 (47-3-47 50.00%),2 (0.02),←,
16,"Daniels, Brent",21y 178d,47 (29-0-18 61.70%),17 (0.36),←,
24,"de Boer, Matt",30y 177d,198 (116-4-78 59.60%),75 (0.38),60 (38-3-19 65.83%),27 (0.45)
31,"Finlayson, Jeremy",24y 207d,50 (29-2-19 60.00%),64 (1.28),←,
4,"Greene, Toby",26y 344d,155 (72-1-82 46.77%),182 (1.17),←,
19,"Haynes, Nick",28y 108d,142 (71-3-68 51.06%),9 (0.06),←,
37,"Hill, Bobby",20y 207d,12 (7-0-5 58.33%),10 (0.83),←,
27,"Himmelberg, Harry",24y 118d,79 (50-1-28 63.92%),91 (1.15),←,
2,"Hopper, Jacob",23y 210d,81 (51-1-29 63.58%),30 (0.37),←,
25,"Keeffe, Lachlan",30y 142d,68 (40-0-28 58.82%),14 (0.21),28 (15-0-13 53.57%),7 (0.25)
40,"Kennedy, Adam",28y 53d,119 (48-0-71 40.34%),12 (0.10),←,
38,"Lloyd, Daniel",28y 198d,48 (28-3-17 61.46%),35 (0.73),←,
41,"Mumford, Shane",34y 60d,200 (130-4-66 66.00%),53 (0.26),100 (61-2-37 62.00%),14 (0.14)
36,"Perryman, Harry",21y 259d,50 (27-1-22 55.00%),14 (0.28),←,
26,"Riccardi, Jake",20y 301d,3 (2-0-1 66.67%),8 (2.67),←,
23,"Shaw, Heath",34y 281d,322 (196-5-121 61.65%),41 (0.13),149 (86-3-60 58.72%),4 (0.03)
14,"Taranto, Tim",22y 219d,71 (44-1-26 62.68%),28 (0.39),←,
6,"Whitfield, Lachie",26y 47d,147 (73-3-71 50.68%),61 (0.41),←,
29,"Williams, Zac",25y 349d,111 (59-0-52 53.15%),25 (0.23),←,
Totals,Totals,26y 18d,2326 (1273-36-1017 54.73%),1280 (0.55),,
C,"Cameron, Leon",48y 1d,157 (87-3-67 56.37%),,←,
