Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 108d,10 (6-0-4 60.00%),3 (0.30),←,
6,"Bate, Matthew",19y 11d,5 (5-0-0 100.00%),3 (0.60),←,
21,"Bell, Daniel",21y 52d,21 (14-0-7 66.67%),,←,
32,"Bruce, Cameron",26y 247d,132 (67-0-65 50.76%),165 (1.25),←,
41,"Carroll, Nathan",25y 227d,27 (10-0-17 37.04%),1 (0.04),←,
36,"Davey, Aaron",22y 359d,52 (30-0-22 57.69%),74 (1.42),←,
14,"Dunn, Lynden",19y 21d,5 (4-0-1 80.00%),7 (1.40),←,
30,"Godfrey, Simon",25y 229d,79 (39-0-40 49.37%),13 (0.16),←,
18,"Green, Brad",25y 83d,135 (70-0-65 51.85%),189 (1.40),←,
4,"Holland, Ben",29y 25d,166 (86-0-80 51.81%),163 (0.98),41 (24-0-17 58.54%),39 (0.95)
40,"Jamar, Mark",22y 299d,29 (13-0-16 44.83%),8 (0.28),←,
17,"Johnson, Chris",20y 130d,7 (1-0-6 14.29%),,←,
16,"Johnstone, Travis",25y 322d,133 (66-0-67 49.62%),100 (0.75),←,
23,"McDonald, James",29y 242d,163 (79-0-84 48.47%),40 (0.25),←,
5,"McLean, Brock",20y 85d,37 (22-0-15 59.46%),16 (0.43),←,
9,"Neitz, David",31y 133d,273 (129-0-144 47.25%),558 (2.04),←,
33,"Pickett, Byron",28y 297d,185 (121-0-64 65.41%),165 (0.89),10 (6-0-4 60.00%),4 (0.40)
27,"Rivers, Jared",21y 229d,47 (25-0-22 53.19%),,←,
24,"Robertson, Russell",27y 192d,177 (88-0-89 49.72%),311 (1.76),←,
45,"Whelan, Matthew",26y 203d,113 (56-0-57 49.56%),11 (0.10),←,
34,"White, Jeff",29y 105d,217 (107-0-110 49.31%),94 (0.43),185 (94-0-91 50.81%),76 (0.41)
13,"Yze, Adem",28y 256d,243 (112-0-131 46.09%),206 (0.85),←,
Totals,Totals,24y 291d,2256 (1150-0-1106 50.98%),2127 (0.94),,
C,"Daniher, Neale",45y 109d,196 (98-0-98 50.00%),,←,
