Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ablett, Gary",27y 28d,201 (126-2-73 63.18%),271 (1.35),9 (2-0-7 22.22%),9 (1.00)
44,"Bock, Nathan",28y 83d,122 (62-0-60 50.82%),57 (0.47),9 (2-0-7 22.22%),
3,"Brennan, Jared",26y 318d,129 (57-3-69 45.35%),80 (0.62),10 (2-0-8 20.00%),5 (0.50)
30,"Brown, Campbell",27y 287d,165 (75-1-89 45.76%),64 (0.39),6 (0-0-6 0.00%),
39,"Day, Sam",18y 278d,5 (1-0-4 20.00%),1 (0.20),←,
17,"Fraser, Josh",29y 157d,206 (111-1-94 54.13%),161 (0.78),6 (1-0-5 16.67%),5 (0.83)
5,"Harbrow, Jarrod",22y 328d,80 (42-1-37 53.13%),21 (0.26),10 (2-0-8 20.00%),
21,"Harris, Daniel",29y 32d,158 (74-2-82 47.47%),46 (0.29),9 (2-0-7 22.22%),2 (0.22)
36,"Iles, Sam",23y 357d,14 (6-0-8 42.86%),4 (0.29),7 (2-0-5 28.57%),4 (0.57)
14,"Krakouer, Nathan",23y 37d,47 (22-0-25 46.81%),14 (0.30),7 (1-0-6 14.29%),7 (1.00)
33,"Liddy, Rex",19y 160d,1 (0-0-1 0.00%),,←,
46,"Lynch, Tom",18y 223d,5 (1-0-4 20.00%),7 (1.40),←,
45,"May, Steven",19y 152d,5 (0-0-5 0.00%),,←,
18,"McKenzie, Trent",19y 69d,10 (2-0-8 20.00%),6 (0.60),←,
41,"Prestia, Dion",18y 242d,6 (0-0-6 0.00%),1 (0.17),←,
35,"Rischitelli, Michael",25y 154d,121 (51-3-67 43.39%),51 (0.42),10 (2-0-8 20.00%),4 (0.40)
8,"Russell, Luke",19y 138d,4 (1-0-3 25.00%),2 (0.50),←,
2,"Smith, Zac",21y 109d,10 (2-0-8 20.00%),10 (1.00),←,
25,"Stanley, Danny",23y 113d,15 (3-0-12 20.00%),8 (0.53),10 (2-0-8 20.00%),8 (0.80)
24,"Swallow, David",18y 204d,10 (2-0-8 20.00%),3 (0.30),←,
48,"Tape, Seb",18y 309d,8 (1-0-7 12.50%),,←,
4,"Weller, Maverick",19y 118d,6 (1-0-5 16.67%),,←,
Totals,Totals,22y 243d,1328 (640-13-675 48.19%),807 (0.61),,
C,"McKenna, Guy",42y 31d,10 (2-0-8 20.00%),,←,
