Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
16,"Brown, Nathan",19y 118d,4 (2-0-2 50.00%),2 (0.50),←,
18,"Clarke, Martin",20y 152d,14 (8-0-6 57.14%),4 (0.29),←,
32,"Cloke, Travis",21y 39d,59 (31-0-28 52.54%),61 (1.03),←,
1,"Davis, Leon",26y 301d,143 (68-0-75 47.55%),175 (1.22),←,
4,"Didak, Alan",25y 58d,124 (69-0-55 55.65%),177 (1.43),←,
25,"Fraser, Josh",26y 99d,160 (85-0-75 53.13%),133 (0.83),←,
26,"Johnson, Ben",27y 8d,158 (83-0-75 52.53%),44 (0.28),←,
24,"Lockyer, Tarkyn",28y 166d,171 (81-0-90 47.37%),91 (0.53),←,
8,"Lumumba, Heritier",21y 150d,40 (23-0-17 57.50%),1 (0.03),←,
5,"Maxwell, Nick",24y 315d,76 (40-0-36 52.63%),17 (0.22),←,
7,"Medhurst, Paul",26y 124d,120 (62-0-58 51.67%),196 (1.63),21 (12-0-9 57.14%),30 (1.43)
11,"OBree, Shane",29y 29d,196 (97-0-99 49.49%),75 (0.38),177 (88-0-89 49.72%),72 (0.41)
10,"Pendlebury, Scott",20y 97d,36 (20-0-16 55.56%),25 (0.69),←,
23,"Rocca, Anthony",30y 242d,234 (114-0-120 48.72%),407 (1.74),212 (103-0-109 48.58%),396 (1.87)
39,"Shaw, Heath",22y 138d,57 (31-0-26 54.39%),12 (0.21),←,
22,"Shaw, Rhyce",26y 180d,78 (40-0-38 51.28%),15 (0.19),←,
28,"Stanley, Danny",20y 55d,3 (1-0-2 33.33%),,←,
36,"Swan, Dane",24y 48d,80 (41-0-39 51.25%),39 (0.49),←,
13,"Thomas, Dale",20y 297d,45 (26-0-19 57.78%),37 (0.82),←,
34,"Toovey, Alan",21y 21d,12 (7-0-5 58.33%),4 (0.33),←,
14,"Wakelin, Shane",33y 245d,236 (113-2-121 48.31%),20 (0.08),142 (72-0-70 50.70%),1 (0.01)
19,"Wood, Cameron",21y 40d,20 (5-0-15 25.00%),1 (0.05),4 (2-0-2 50.00%),1 (0.25)
Totals,Totals,24y 149d,2066 (1047-2-1017 50.68%),1536 (0.74),,
C,"Malthouse, Mick",54y 240d,568 (317-4-247 56.16%),,190 (94-0-96 49.47%),
