Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
41,"Ah Chee, Brendon",22y 109d,14 (9-0-5 64.29%),7 (0.50),←,
15,"Amon, Karl",20y 233d,8 (6-0-2 75.00%),7 (0.88),←,
1,"Boak, Travis",27y 251d,180 (83-1-96 46.39%),110 (0.61),←,
5,"Broadbent, Matthew",25y 251d,128 (57-1-70 44.92%),42 (0.33),←,
33,"Byrne-Jones, Darcy",20y 201d,1 (1-0-0 100.00%),1 (1.00),←,
22,"Dixon, Charlie",25y 198d,68 (21-1-46 31.62%),100 (1.47),3 (2-0-1 66.67%),6 (2.00)
7,"Ebert, Brad",26y 6d,172 (76-1-95 44.48%),90 (0.52),96 (48-1-47 50.52%),57 (0.59)
9,"Gray, Robbie",28y 9d,139 (64-0-75 46.04%),193 (1.39),←,
46,"Gray, Sam",24y 67d,20 (14-0-6 70.00%),10 (0.50),←,
36,"Hombsch, Jack",23y 32d,64 (32-0-32 50.00%),,55 (32-0-23 58.18%),
24,"Impey, Jarman",20y 274d,38 (21-0-17 55.26%),4 (0.11),←,
42,"Jonas, Tom",25y 90d,76 (37-1-38 49.34%),1 (0.01),←,
23,"Lobbe, Matthew",27y 56d,87 (43-0-44 49.43%),21 (0.24),←,
3,"Neade, Jake",21y 315d,37 (22-0-15 59.46%),30 (0.81),←,
29,"Pittard, Jasper",25y 7d,79 (43-0-36 54.43%),10 (0.13),←,
21,"Polec, Jared",23y 179d,48 (28-0-20 58.33%),29 (0.60),32 (21-0-11 65.63%),20 (0.63)
14,"Stewart, Paul",28y 273d,88 (36-0-52 40.91%),33 (0.38),←,
18,"Toumpas, Jimmy",22y 97d,29 (6-0-23 20.69%),6 (0.21),2 (1-0-1 50.00%),
12,"Trengove, Jackson",25y 158d,116 (48-1-67 41.81%),8 (0.07),←,
39,"Westhoff, Justin",29y 190d,184 (84-1-99 45.92%),233 (1.27),←,
16,"Wines, Ollie",21y 184d,65 (37-0-28 56.92%),30 (0.46),←,
40,"Young, Aaron",23y 124d,44 (22-1-21 51.14%),21 (0.48),←,
Totals,Totals,24y 167d,1685 (790-8-887 46.88%),986 (0.59),,
C,"Hinkley, Ken",49y 191d,73 (43-0-30 58.90%),,←,
