Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",21y 296d,23 (8-0-15 34.78%),37 (1.61),←,
18,"Brown, Michael",19y 305d,4 (0-0-4 0.00%),3 (0.75),←,
24,"Burton, Matthew",26y 63d,27 (9-0-18 33.33%),10 (0.37),←,
42,"Callaghan, Craig",20y 134d,21 (3-0-18 14.29%),11 (0.52),←,
13,"Chisholm, Scott",23y 54d,31 (11-0-20 35.48%),14 (0.45),←,
31,"Clement, James",19y 321d,6 (0-0-6 0.00%),,←,
30,"Delaney, Tony",20y 207d,31 (11-1-19 37.10%),18 (0.58),16 (6-0-10 37.50%),9 (0.56)
19,"Dhurrkay, Gary",22y 139d,22 (8-0-14 36.36%),31 (1.41),←,
32,"Harding, Greg",19y 308d,13 (3-0-10 23.08%),,←,
14,"Hunter, Kingsley",21y 55d,14 (3-0-11 21.43%),23 (1.64),←,
38,"Jones, Anthony",21y 215d,27 (9-0-18 33.33%),,←,
11,"Kickett, Dale",28y 78d,81 (35-0-46 43.21%),44 (0.54),35 (12-0-23 34.29%),4 (0.11)
9,"Mann, Peter",25y 318d,75 (29-0-46 38.67%),63 (0.84),36 (11-0-25 30.56%),51 (1.42)
8,"McManus, Shaun",20y 163d,32 (9-0-23 28.13%),23 (0.72),←,
45,"Mitchell, Gavin",23y 206d,15 (4-0-11 26.67%),8 (0.53),←,
10,"OReilly, Stephen",23y 255d,72 (31-0-41 43.06%),9 (0.13),36 (10-0-26 27.78%),4 (0.11)
23,"Parker, Shane",23y 154d,17 (5-0-12 29.41%),,←,
40,"Toia, Luke",18y 241d,7 (1-0-6 14.29%),3 (0.43),←,
2,"Watters, Scott",27y 178d,107 (42-2-63 40.19%),30 (0.28),24 (7-0-17 29.17%),6 (0.25)
34,"White, Jeff",19y 153d,13 (4-0-9 30.77%),6 (0.46),←,
4,"Wills, Andrew",24y 200d,84 (49-0-35 58.33%),77 (0.92),25 (9-0-16 36.00%),34 (1.36)
Totals,Totals,22y 175d,722 (274-3-445 37.95%),410 (0.57),,
C,"Neesham, Gerard",41y 223d,38 (12-0-26 31.58%),,←,
