Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
14,"Bergman, Miles",22y 197d,65 (42-0-23 64.62%),19 (0.29),←,
10,"Boak, Travis",35y 275d,354 (185-1-168 52.40%),204 (0.58),←,
7,"Burgoyne, Jase",20y 292d,20 (9-0-11 45.00%),2 (0.10),←,
3,"Burton, Ryan",27y 92d,146 (87-1-58 59.93%),22 (0.15),99 (62-0-37 62.63%),17 (0.17)
9,"Butters, Zak",23y 237d,101 (62-0-39 61.39%),58 (0.57),←,
33,"Byrne-Jones, Darcy",28y 225d,181 (108-0-73 59.67%),35 (0.19),←,
22,"Dixon, Charlie",33y 222d,210 (110-1-99 52.62%),346 (1.65),145 (91-0-54 62.76%),252 (1.74)
28,"Drew, Willem",25y 214d,89 (55-0-34 61.80%),18 (0.20),←,
6,"Farrell, Kane",25y 46d,79 (49-0-30 62.03%),42 (0.53),←,
19,"Georgiades, Mitch",22y 217d,54 (34-0-20 62.96%),73 (1.35),←,
18,"Horne-Francis, Jason",20y 316d,47 (23-0-24 48.94%),26 (0.55),30 (21-0-9 70.00%),22 (0.73)
5,"Houston, Dan",26y 356d,154 (97-0-57 62.99%),36 (0.23),←,
34,"Jones, Lachie",22y 23d,43 (24-0-19 55.81%),6 (0.14),←,
4,"Marshall, Todd",25y 207d,105 (69-0-36 65.71%),148 (1.41),←,
41,"McEntee, Jed",23y 77d,38 (23-0-15 60.53%),21 (0.55),←,
44,"Mead, Jackson",22y 215d,26 (14-0-12 53.85%),5 (0.19),←,
27,"Ratugolea, Esava",25y 283d,83 (54-1-28 65.66%),38 (0.46),8 (5-0-3 62.50%),
15,"Rioli, Willie",28y 333d,78 (49-0-29 62.82%),101 (1.29),27 (18-0-9 66.67%),41 (1.52)
1,"Rozee, Connor",24y 101d,114 (71-0-43 62.28%),105 (0.92),←,
24,"Sweet, Jordon",26y 90d,14 (10-0-4 71.43%),2 (0.14),3 (1-0-2 33.33%),
23,"Williams, Dylan",22y 306d,25 (19-0-6 76.00%),,←,
16,"Wines, Ollie",29y 208d,235 (139-0-96 59.15%),94 (0.40),←,
25,"Zerk-Thatcher, Brandon",25y 251d,59 (29-1-29 50.00%),,8 (5-0-3 62.50%),
Totals,Totals,25y 240d,2320 (1362-5-953 58.71%),1401 (0.60),,
C,"Hinkley, Ken",57y 215d,256 (153-0-103 59.77%),,←,
