Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",7,5,2,9,,,,1.0,4.0,,1.0,,,,,2.0,6.0,1.0,,5.0,,,
38,"Baird, John",2,,1,3,,1.0,,1.0,,,,2.0,,,,4.0,,,,1.0,,,
22,"Burton, Matthew",8,4,3,11,1,,26.0,2.0,,4.0,3.0,3.0,2.0,3.0,,7.0,4.0,1.0,1.0,3.0,,,
23,"Clayton, Shane",13,7,4,17,1,,,3.0,1.0,4.0,2.0,2.0,,1.0,,6.0,11.0,,1.0,3.0,,,
45,"Cochrane, Stuart",6,1,3,9,1,,,3.0,,5.0,3.0,2.0,1.0,2.0,,5.0,3.0,,,3.0,,,
2,"Colbert, Leigh",7,1,4,11,,,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,,7.0,4.0,1.0,1.0,4.0,1.0,,
39,"Harding, Leigh",3,,,3,1,,,2.0,,1.0,2.0,,1.0,,,2.0,1.0,,,,1.0,,
29,"Harvey, Brent",13,6,2,15,,1.0,,3.0,1.0,6.0,4.0,,1.0,,,6.0,9.0,1.0,1.0,,2.0,,
34,"King, David",15,1,3,18,,2.0,,2.0,,5.0,3.0,1.0,1.0,1.0,,5.0,11.0,,,1.0,3.0,,
35,"Makepeace, Troy",8,2,2,10,,1.0,,,4.0,2.0,1.0,2.0,,,,4.0,4.0,1.0,1.0,3.0,2.0,,
4,"Martyn, Mick",3,,1,4,,,1.0,1.0,,1.0,,1.0,,,,2.0,2.0,,,3.0,,,
32,"Morrell, Digby",8,5,5,13,3,3.0,1.0,2.0,,1.0,3.0,4.0,1.0,2.0,1.0,10.0,3.0,4.0,4.0,2.0,,,
20,"Petrie, Drew",4,,,4,,1.0,4.0,3.0,1.0,,1.0,,,,,4.0,,,,2.0,,,
28,"Pickett, Byron",6,2,3,9,2,,1.0,4.0,,3.0,2.0,1.0,2.0,1.0,,6.0,3.0,,,3.0,,,
3,"Rawlings, Brady",11,2,2,13,,,,2.0,2.0,3.0,3.0,1.0,,,,5.0,8.0,,,3.0,,,
30,"Robbins, Ben",9,1,8,17,,,,10.0,2.0,3.0,7.0,2.0,1.0,1.0,,12.0,5.0,,,3.0,,,
26,"Rocca, Saverio",7,4,2,9,3,2.0,5.0,3.0,,3.0,1.0,1.0,,1.0,,6.0,3.0,1.0,2.0,8.0,,,
7,"Simpson, Adam",12,5,2,14,,,2.0,5.0,,6.0,4.0,2.0,1.0,2.0,,4.0,8.0,1.0,,5.0,,,
9,"Sinclair, Jess",13,5,1,14,,1.0,,4.0,3.0,2.0,3.0,3.0,1.0,2.0,,5.0,10.0,,,4.0,,,
13,"Smith, Dylan",2,,1,3,,,,2.0,,,,,,,,3.0,1.0,,,,,,
10,"Stevens, Anthony",18,3,5,23,2,,,11.0,2.0,3.0,6.0,5.0,3.0,3.0,2.0,11.0,13.0,,1.0,2.0,,,
40,"Teague, David",5,2,1,6,,,,5.0,1.0,1.0,1.0,,1.0,,,5.0,2.0,,,7.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,56,55,235,14,15.0,40.0,71.0,22.0,56.0,51.0,36.0,18.0,20.0,3.0,121.0,111.0,11.0,12.0,65.0,10.0,,
Opposition,Opposition,156,58,78,234,10,10.0,42.0,37.0,32.0,35.0,29.0,40.0,20.0,18.0,3.0,116.0,126.0,12.0,7.0,43.0,10.0,,
