Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",32y 354d,248 (101-2-145 41.13%),244 (0.98),228 (97-2-129 42.98%),223 (0.98)
17,"Burns, Scott",30y 204d,196 (84-1-111 43.11%),118 (0.60),←,
10,"Caracella, Blake",28y 122d,176 (114-2-60 65.34%),215 (1.22),16 (5-0-11 31.25%),31 (1.94)
8,"Clement, James",28y 314d,188 (77-0-111 40.96%),47 (0.25),104 (51-0-53 49.04%),9 (0.09)
32,"Cloke, Travis",18y 132d,12 (4-0-8 33.33%),9 (0.75),←,
13,"Cole, Richard",22y,56 (27-0-29 48.21%),6 (0.11),←,
1,"Davis, Leon",24y 28d,94 (42-0-52 44.68%),110 (1.17),←,
15,"Egan, Chris",18y 262d,8 (4-0-4 50.00%),5 (0.63),←,
45,"Fanning, David",20y 360d,8 (3-0-5 37.50%),1 (0.13),←,
40,"Hall, Brent",19y 189d,1 (0-0-1 0.00%),,←,
6,"Holland, Brodie",25y 193d,124 (51-0-73 41.13%),122 (0.98),88 (43-0-45 48.86%),85 (0.97)
26,"Johnson, Ben",24y 101d,112 (57-0-55 50.89%),22 (0.20),←,
18,"Licuria, Paul",27y 192d,154 (66-0-88 42.86%),49 (0.32),144 (64-0-80 44.44%),47 (0.33)
24,"Lockyer, Tarkyn",25y 258d,113 (50-0-63 44.25%),58 (0.51),←,
3,"Lonie, Ryan",22y 133d,93 (47-0-46 50.54%),48 (0.52),←,
27,"Maxwell, Nick",22y 42d,24 (11-0-13 45.83%),3 (0.13),←,
11,"OBree, Shane",26y 122d,140 (67-0-73 47.86%),57 (0.41),121 (58-0-63 47.93%),54 (0.45)
35,"Prestigiacomo, Simon",27y 165d,155 (62-0-93 40.00%),3 (0.02),←,
9,"Rowe, Julian",20y 51d,23 (9-0-14 39.13%),8 (0.35),←,
36,"Swan, Dane",21y 140d,25 (11-0-14 44.00%),3 (0.12),←,
20,"Tarrant, Chris",24y 300d,139 (64-0-75 46.04%),258 (1.86),←,
14,"Wakelin, Shane",30y 337d,196 (94-2-100 48.47%),19 (0.10),102 (53-0-49 51.96%),
Totals,Totals,24y 248d,2285 (1045-7-1233 45.73%),1405 (0.61),,
C,"Malthouse, Mick",51y 332d,510 (286-4-220 56.47%),,132 (63-0-69 47.73%),
