St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
26,"Battle, Josh",22y 17d,39 (17-0-22 43.59%),22 (0.56),←,
15,"Billings, Jack",25y 31d,124 (48-1-75 39.11%),88 (0.71),←,
16,"Butler, Dan",24y 107d,62 (41-0-21 66.13%),80 (1.29),17 (10-0-7 58.82%),27 (1.59)
2,"Carlisle, Jake",28y 353d,146 (66-1-79 45.55%),61 (0.42),61 (26-1-34 43.44%),7 (0.11)
11,"Clark, Hunter",21y 176d,45 (19-1-25 43.33%),6 (0.13),←,
1,"Coffield, Nick",20y 331d,34 (13-1-20 39.71%),1 (0.03),←,
14,"Geary, Jarryn",32y 87d,202 (100-2-100 50.00%),31 (0.15),←,
10,"Hannebery, Dan",29y 207d,219 (140-2-77 64.38%),99 (0.45),11 (5-0-6 45.45%),4 (0.36)
8,"Hill, Bradley",27y 71d,166 (104-0-62 62.65%),81 (0.49),17 (10-0-7 58.82%),2 (0.12)
20,"Howard, Dougal",24y 177d,62 (33-0-29 53.23%),15 (0.24),17 (10-0-7 58.82%),1 (0.06)
25,"Kent, Dean",26y 207d,89 (33-0-56 37.08%),84 (0.94),26 (13-0-13 50.00%),21 (0.81)
12,"King, Max",20y 73d,16 (9-0-7 56.25%),20 (1.25),←,
21,"Long, Ben",23y 28d,44 (16-1-27 37.50%),21 (0.48),←,
13,"Lonie, Jack",24y 36d,74 (30-0-44 40.54%),68 (0.92),←,
19,"Marshall, Rowan",24y 299d,50 (19-0-31 38.00%),27 (0.54),←,
28,"Membrey, Tim",26y 115d,108 (48-2-58 45.37%),187 (1.73),107 (47-2-58 44.86%),187 (1.75)
33,"Paton, Ben",21y 335d,33 (15-0-18 45.45%),4 (0.12),←,
6,"Ross, Sebastian",27y 134d,138 (51-2-85 37.68%),23 (0.17),←,
18,"Ryder, Paddy",32y 188d,256 (129-4-123 51.17%),179 (0.70),13 (8-0-5 61.54%),8 (0.62)
35,"Sinclair, Jack",25y 219d,96 (38-1-57 40.10%),40 (0.42),←,
9,"Steele, Jack",24y 280d,95 (39-1-55 41.58%),35 (0.37),78 (31-1-46 40.38%),26 (0.33)
44,"Wilkie, Callum",24y 192d,39 (19-0-20 48.72%),,←,
Totals,Totals,25y 133d,2137 (1027-19-1091 48.06%),1172 (0.55),,
C,"Ratten, Brett",49y 69d,143 (73-1-69 51.40%),,23 (13-0-10 56.52%),
