North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Leigh",8,3,4,12,1,,,4.0,,3.0,1.0,2.0,1.0,1.0,,5.0,7.0,,1.0,1.0,,1.0,81.0
4,"Anthony, Liam",14,10,12,26,,,,9.0,3.0,3.0,5.0,2.0,,,,10.0,16.0,,,2.0,,,73.0
28,"Bastinac, Ryan",12,4,11,23,,1.0,,3.0,1.0,4.0,2.0,2.0,,1.0,,9.0,12.0,,,,,1.0,69.0
33,"Campbell, Matt",13,3,6,19,,2.0,,1.0,3.0,7.0,2.0,2.0,1.0,,,5.0,14.0,,,3.0,,2.0,72.0
11,"Firrito, Michael",5,3,15,20,,,,2.0,5.0,,1.0,1.0,,1.0,,8.0,12.0,,,2.0,,,96.0
22,"Goldstein, Todd",5,4,9,14,,,24.0,4.0,1.0,1.0,5.0,2.0,2.0,,,7.0,7.0,1.0,,1.0,,,77.0
31,"Hale, David",4,2,,4,2,1.0,2.0,2.0,,,,1.0,,1.0,,2.0,2.0,2.0,2.0,,,,100.0
6,"Hansen, Lachlan",17,8,6,23,,,1.0,2.0,4.0,1.0,,6.0,1.0,3.0,,5.0,17.0,1.0,,4.0,,,93.0
39,"Harding, Leigh",12,6,5,17,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,,1.0,,1.0,15.0,,,,,,67.0
29,"Harvey, Brent",16,2,7,23,3,1.0,,2.0,1.0,3.0,3.0,3.0,1.0,1.0,,9.0,15.0,,,,3.0,1.0,93.0
1,"McIntosh, Hamish",11,3,1,12,2,1.0,25.0,1.0,2.0,2.0,3.0,,2.0,,,10.0,2.0,2.0,2.0,,,,71.0
42,"McMahon, Scott",9,5,9,18,,,,3.0,6.0,,1.0,1.0,,1.0,,3.0,10.0,,,7.0,,,94.0
3,"Rawlings, Brady",18,4,7,25,,,,2.0,7.0,1.0,,3.0,1.0,2.0,,6.0,18.0,,,,,,97.0
15,"Ross, Ben",5,4,13,18,,,,3.0,1.0,,1.0,2.0,1.0,,,7.0,11.0,1.0,,1.0,,2.0,73.0
9,"Swallow, Andrew",7,4,3,10,,,,5.0,3.0,1.0,,1.0,,1.0,,3.0,7.0,,1.0,2.0,,,82.0
12,"Thomas, Lindsay",11,6,1,12,2,,1.0,5.0,1.0,4.0,,4.0,,1.0,,1.0,8.0,1.0,,2.0,,1.0,66.0
16,"Thompson, Scott",4,1,6,10,,,,4.0,1.0,,,5.0,,1.0,,4.0,5.0,1.0,,8.0,,,92.0
14,"Urquhart, Gavin",9,4,9,18,,,,1.0,3.0,3.0,2.0,3.0,1.0,2.0,,5.0,11.0,,,1.0,,,70.0
5,"Warren, Ben",8,4,4,12,2,1.0,,1.0,,2.0,,5.0,3.0,1.0,,7.0,5.0,1.0,1.0,,,,88.0
8,"Wells, Daniel",8,4,8,16,,,,4.0,2.0,1.0,3.0,4.0,2.0,3.0,,8.0,10.0,,,1.0,,,85.0
19,"Wright, Sam",3,5,10,13,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,10.0,5.0,1.0,,,,,96.0
7,"Ziebell, Jack",12,3,10,22,,,,7.0,1.0,3.0,5.0,2.0,2.0,1.0,1.0,13.0,9.0,,,1.0,,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,211,92,156,367,12,10.0,54.0,68.0,48.0,42.0,36.0,54.0,19.0,23.0,1.0,138.0,218.0,11.0,7.0,36.0,3.0,8.0,
Opposition,Opposition,210,64,139,349,13,18.0,41.0,86.0,24.0,64.0,46.0,50.0,23.0,19.0,5.0,156.0,184.0,7.0,11.0,69.0,,6.0,
