Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brand, Kaiden",24y 125d,36 (22-1-13 62.50%),,←,
22,"Breust, Luke",27y 273d,181 (133-1-47 73.76%),354 (1.96),←,
9,"Burgoyne, Shaun",35y 294d,354 (240-2-112 68.08%),282 (0.80),197 (143-2-52 73.10%),111 (0.56)
5,"Burton, Ryan",21y 192d,43 (23-1-19 54.65%),5 (0.12),←,
18,"Ceglar, Jonathon",27y 178d,60 (46-0-14 76.67%),35 (0.58),←,
12,"Frawley, James",29y 325d,204 (77-1-126 37.99%),24 (0.12),65 (43-0-22 66.15%),6 (0.09)
19,"Gunston, Jack",26y 299d,168 (115-1-52 68.75%),332 (1.98),154 (110-1-43 71.75%),312 (2.03)
15,"Hardwick, Blake",21y 187d,40 (24-1-15 61.25%),3 (0.08),←,
31,"Henderson, Ricky",29y 334d,127 (65-1-61 51.57%),65 (0.51),37 (19-1-17 52.70%),22 (0.59)
4,"Impey, Jarman",23y 33d,95 (53-0-42 55.79%),42 (0.44),20 (13-0-7 65.00%),8 (0.40)
42,"Miles, Teia",21y 282d,10 (6-0-4 60.00%),5 (0.50),←,
3,"Mitchell, Tom",25y 72d,107 (65-1-41 61.21%),60 (0.56),42 (23-1-18 55.95%),22 (0.52)
35,"Morrison, Harry",19y 272d,18 (11-0-7 61.11%),4 (0.22),←,
45,"Nash, Conor",20y 14d,1 (1-0-0 100.00%),,←,
10,"OMeara, Jaeger",24y 169d,68 (31-0-37 45.59%),44 (0.65),24 (13-0-11 54.17%),17 (0.71)
27,"Pittonet, Marc",22y 69d,4 (3-0-1 75.00%),,←,
28,"Puopolo, Paul",30y 252d,164 (121-0-43 73.78%),167 (1.02),←,
25,"Schoenmakers, Ryan",27y 276d,118 (76-1-41 64.83%),48 (0.41),←,
26,"Shiels, Liam",27y 104d,182 (128-1-53 70.60%),64 (0.35),←,
16,"Smith, Isaac",29y 224d,177 (129-1-47 73.16%),149 (0.84),←,
24,"Stratton, Ben",29y 163d,166 (115-1-50 69.58%),1 (0.01),←,
38,"Worpel, James",19y 199d,7 (6-0-1 85.71%),2 (0.29),←,
Totals,Totals,25y 264d,2330 (1490-14-826 63.95%),1686 (0.72),,
C,"Clarkson, Alastair",50y 106d,325 (203-2-120 62.77%),,←,
