Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
45,"Banik, Anthony",17y 116d,5 (2-0-3 40.00%),,←,
16,"Cloke, David",35y 105d,297 (175-2-120 59.26%),313 (1.05),183 (111-2-70 61.20%),262 (1.43)
25,"Gale, Brendon",21y 299d,7 (2-0-5 28.57%),9 (1.29),←,
24,"Goodwin, Andy",26y 318d,30 (9-0-21 30.00%),9 (0.30),←,
19,"Hamilton, Greg",21y 323d,15 (2-0-13 13.33%),8 (0.53),←,
34,"Hogg, Jeff",23y 210d,78 (24-0-54 30.77%),120 (1.54),←,
33,"Knights, Matthew",19y 220d,30 (9-0-21 30.00%),16 (0.53),←,
1,"Lee, Mark",31y 45d,216 (98-1-117 45.60%),87 (0.40),←,
27,"Maxfield, Stuart",18y 34d,1 (1-0-0 100.00%),,←,
12,"McKellar, Allan",23y 119d,42 (16-0-26 38.10%),15 (0.36),←,
7,"Mitchell, Michael",28y 169d,57 (17-0-40 29.82%),80 (1.40),←,
22,"Nichols, Trent",21y 36d,30 (9-0-21 30.00%),21 (0.70),←,
36,"Nixon, Richard",24y 196d,31 (8-0-23 25.81%),3 (0.10),←,
2,"Pickering, Justin",22y 284d,43 (14-0-29 32.56%),41 (0.95),←,
35,"Pickering, Michael",26y 164d,107 (35-0-72 32.71%),133 (1.24),←,
21,"Powell, Tim",22y 29d,25 (6-0-19 24.00%),26 (1.04),←,
32,"Ryan, Des",22y 219d,40 (12-0-28 30.00%),21 (0.52),←,
48,"Ryan, Stephen",19y 311d,7 (2-0-5 28.57%),3 (0.43),←,
3,"Weightman, Dale",30y 222d,223 (106-2-115 47.98%),296 (1.33),←,
53,"Young, Barry",19y 321d,17 (4-0-13 23.53%),12 (0.71),←,
Totals,Totals,23y 315d,1301 (551-5-745 42.35%),1213 (0.93),,
C,"Bartlett, Kevin",43y 68d,51 (15-0-36 29.41%),,←,
