Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
17,"Frost, Sam",23y 335d,55 (22-0-33 40.00%),8 (0.15),34 (17-0-17 50.00%),6 (0.18)
36,"Garlett, Jeff",27y 360d,163 (82-1-80 50.61%),289 (1.77),56 (25-0-31 44.64%),106 (1.89)
11,"Gawn, Max",25y 211d,70 (24-0-46 34.29%),36 (0.51),←,
19,"Hannan, Mitch",23y 142d,17 (10-0-7 58.82%),19 (1.12),←,
43,"Harmes, James",21y 297d,40 (19-0-21 47.50%),25 (0.63),←,
14,"Hibberd, Michael",27y 207d,98 (48-1-49 49.49%),12 (0.12),14 (8-0-6 57.14%),1 (0.07)
1,"Hogan, Jesse",22y 167d,49 (19-0-30 38.78%),99 (2.02),←,
29,"Hunt, Jayden",22y 117d,37 (19-0-18 51.35%),10 (0.27),←,
39,"Jetta, Neville",27y 167d,112 (35-2-75 32.14%),24 (0.21),←,
24,"Kennedy Harris, Jay",22y 130d,28 (9-0-19 32.14%),11 (0.39),←,
6,"Lewis, Jordan",31y 96d,279 (179-1-99 64.34%),150 (0.54),15 (10-0-5 66.67%),5 (0.33)
28,"McDonald, Oscar",21y 133d,33 (18-0-15 54.55%),,←,
25,"McDonald, Tom",24y 314d,122 (38-0-84 31.15%),30 (0.25),←,
18,"Melksham, Jake",25y 334d,129 (61-1-67 47.67%),70 (0.54),15 (9-0-6 60.00%),13 (0.87)
30,"Neal-Bullen, Alex",21y 201d,30 (14-0-16 46.67%),18 (0.60),←,
13,"Oliver, Clayton",20y 7d,31 (17-0-14 54.84%),10 (0.32),←,
5,"Petracca, Christian",21y 206d,35 (17-0-18 48.57%),35 (1.00),←,
3,"Salem, Christian",22y 14d,44 (17-0-27 38.64%),13 (0.30),←,
9,"Trengove, Jack",25y 330d,86 (22-2-62 26.74%),39 (0.45),←,
12,"Tyson, Dom",24y 51d,86 (27-0-59 31.40%),40 (0.47),73 (26-0-47 35.62%),36 (0.49)
7,"Viney, Jack",23y 107d,86 (29-0-57 33.72%),24 (0.28),←,
4,"Watts, Jack",26y 125d,151 (46-2-103 31.13%),141 (0.93),←,
Totals,Totals,24y 85d,1781 (772-10-999 43.35%),1103 (0.62),,
C,"Goodwin, Simon",40y 215d,19 (10-0-9 52.63%),,18 (10-0-8 55.56%),
