Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
21,"Barlow, Michael",25y 109d,48 (27-0-21 56.25%),29 (0.60),←,
26,"Bradley, Kepler",27y 144d,114 (43-1-70 38.16%),84 (0.74),65 (30-0-35 46.15%),70 (1.08)
15,"Crowley, Ryan",29y 32d,141 (72-0-69 51.06%),99 (0.70),←,
17,"Crozier, Hayden",19y 103d,4 (2-0-2 50.00%),2 (0.50),←,
3,"Dawson, Zac",27y 43d,97 (59-3-35 62.37%),6 (0.06),20 (13-0-7 65.00%),2 (0.10)
9,"de Boer, Matt",23y 27d,78 (40-0-38 51.28%),31 (0.40),←,
41,"Duffield, Paul",28y 60d,113 (54-0-59 47.79%),23 (0.20),←,
7,"Fyfe, Nat",21y 200d,52 (30-0-22 57.69%),37 (0.71),←,
12,"Griffin, Jonathon",27y 82d,63 (34-0-29 53.97%),15 (0.24),22 (13-0-9 59.09%),8 (0.36)
32,"Hill, Stephen",22y 340d,91 (46-0-45 50.55%),54 (0.59),←,
37,"Johnson, Michael",28y 168d,151 (77-0-74 50.99%),54 (0.36),←,
23,"Mayne, Chris",24y 155d,83 (43-0-40 51.81%),103 (1.24),←,
18,"McPharlin, Luke",31y 126d,211 (107-0-104 50.71%),114 (0.54),199 (99-0-100 49.75%),111 (0.56)
16,"Mundy, David",27y 260d,166 (83-0-83 50.00%),64 (0.39),←,
13,"Mzungu, Tendai",27y 37d,40 (21-0-19 52.50%),25 (0.63),←,
29,"Pavlich, Matthew",31y 96d,281 (128-0-153 45.55%),560 (1.99),←,
46,"Pearce, Clancee",22y 165d,52 (25-0-27 48.08%),29 (0.56),←,
6,"Pearce, Danyle",26y 364d,156 (61-1-94 39.42%),78 (0.50),2 (2-0-0 100.00%),2 (1.00)
34,"Spurr, Lee",25y 253d,15 (12-0-3 80.00%),,←,
8,"Suban, Nick",22y 332d,64 (28-0-36 43.75%),21 (0.33),←,
33,"Sutcliffe, Cam",20y 318d,6 (6-0-0 100.00%),2 (0.33),←,
10,"Walters, Michael",22y 89d,23 (14-0-9 60.87%),42 (1.83),←,
Totals,Totals,25y 209d,2049 (1012-5-1032 49.39%),1472 (0.72),,
C,"Lyon, Ross",46y 149d,147 (93-4-50 64.63%),,26 (17-0-9 65.38%),
