North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",25y 30d,105 (51-1-53 49.05%),105 (1.00),←,
11,"Archer, Glenn",20y 93d,20 (11-0-9 55.00%),10 (0.50),←,
12,"Blakey, John",26y 336d,143 (58-0-85 40.56%),40 (0.28),8 (6-0-2 75.00%),2 (0.25)
18,"Carey, Wayne",22y 29d,72 (37-0-35 51.39%),160 (2.22),←,
23,"Clarkson, Alastair",25y 59d,69 (29-2-38 43.48%),55 (0.80),←,
27,"Crocker, Darren",26y 91d,108 (48-1-59 44.91%),69 (0.64),←,
28,"Dwyer, Anthony",23y 175d,21 (7-0-14 33.33%),22 (1.05),←,
6,"Fairley, Ian",28y 280d,153 (75-2-76 49.67%),143 (0.93),←,
29,"German, Peter",28y 143d,170 (83-3-84 49.71%),196 (1.15),←,
26,"Ishchenko, Alex",29y 66d,100 (41-0-59 41.00%),35 (0.35),28 (15-0-13 53.57%),10 (0.36)
7,"Laidley, Dani",26y 90d,64 (38-1-25 60.16%),12 (0.19),12 (9-0-3 75.00%),1 (0.08)
9,"Larkin, Matthew",28y 310d,168 (86-3-79 52.08%),143 (0.85),←,
35,"Longmire, John",22y 176d,102 (48-1-53 47.55%),322 (3.16),←,
41,"McAdam, Adrian",22y 105d,8 (6-0-2 75.00%),42 (5.25),←,
22,"Roberts, Mark",27y 362d,102 (42-0-60 41.18%),54 (0.53),25 (16-0-9 64.00%),35 (1.40)
3,"Rock, Anthony",22y 269d,59 (31-0-28 52.54%),57 (0.97),←,
1,"Romero, Jose",21y 328d,70 (36-0-34 51.43%),84 (1.20),←,
24,"Sholl, Craig",25y 177d,76 (40-0-36 52.63%),14 (0.18),←,
15,"Smith, Ross",28y 142d,163 (77-2-84 47.85%),33 (0.20),←,
10,"Stevens, Anthony",21y 358d,54 (28-0-26 51.85%),21 (0.39),←,
Totals,Totals,25y 71d,1827 (872-16-939 47.73%),1617 (0.89),,
C,"Pagan, Denis",45y 274d,12 (9-0-3 75.00%),,←,
