Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",12,3,2,14,,,,6.0,1.0,2.0,,2.0,1.0,,,7.0,6.0,1.0,,1.0,,,89.0
27,"Ball, Jason",7,6,9,16,,,10.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,,7.0,10.0,1.0,,6.0,,,69.0
21,"Barry, Leo",7,8,9,16,,,,,3.0,,,3.0,,1.0,,6.0,11.0,,,2.0,2.0,,100.0
42,"Bevan, Paul",2,,2,4,,,,2.0,,1.0,1.0,2.0,1.0,1.0,,1.0,3.0,,,,,,40.0
6,"Bolton, Craig",5,2,3,8,,,,1.0,2.0,2.0,,4.0,,3.0,,1.0,7.0,,,7.0,1.0,,100.0
32,"Buchanan, Amon",15,4,9,24,1,,,4.0,4.0,5.0,8.0,3.0,,,3.0,14.0,11.0,,,2.0,,,53.0
28,"Crouch, Jared",6,2,3,9,,,,4.0,4.0,3.0,2.0,2.0,,1.0,,4.0,5.0,,,2.0,,,100.0
2,"Davis, Nick",9,,6,15,2,2.0,,2.0,1.0,4.0,1.0,2.0,1.0,1.0,,6.0,10.0,,,1.0,,,82.0
26,"Dempster, Sean",2,1,3,5,,,,,,2.0,,3.0,,,,2.0,3.0,,,1.0,,,91.0
37,"Goodes, Adam",14,5,2,16,1,,6.0,2.0,1.0,4.0,1.0,2.0,2.0,,,6.0,11.0,1.0,,3.0,,1.0,95.0
1,"Hall, Barry",12,7,4,16,4,4.0,1.0,1.0,,1.0,,,2.0,,,10.0,6.0,4.0,5.0,1.0,,1.0,100.0
16,"Jolly, Darren",7,6,4,11,,,14.0,3.0,2.0,5.0,4.0,2.0,,1.0,,3.0,7.0,,,1.0,,,52.0
17,"Kennelly, Tadhg",11,4,11,22,,,,,4.0,1.0,2.0,,2.0,,2.0,10.0,9.0,1.0,,5.0,1.0,,100.0
31,"Kirk, Brett",9,1,12,21,,,,5.0,2.0,4.0,9.0,2.0,1.0,,,16.0,6.0,,,1.0,,,81.0
40,"Malceski, Nick",4,1,5,9,,,1.0,2.0,,2.0,1.0,,,,,4.0,3.0,,,,1.0,,70.0
4,"Mathews, Ben",11,4,6,17,1,,,4.0,3.0,2.0,,,1.0,,,5.0,12.0,,1.0,,,2.0,89.0
3,"McVeigh, Jarrad",7,5,6,13,2,1.0,,5.0,1.0,1.0,2.0,,1.0,,,4.0,8.0,1.0,3.0,2.0,,1.0,91.0
5,"OKeefe, Ryan",13,3,3,16,,4.0,,4.0,2.0,5.0,1.0,2.0,,,,6.0,10.0,1.0,2.0,1.0,,1.0,89.0
19,"OLoughlin, Michael",5,4,7,12,4,,,2.0,,,,1.0,,1.0,,6.0,6.0,1.0,3.0,1.0,,1.0,81.0
30,"Roberts-Thomson, Lewis",2,4,5,7,,,2.0,1.0,2.0,,1.0,1.0,,,,3.0,4.0,1.0,,1.0,,,62.0
22,"Saddington, Jason",10,3,3,13,1,1.0,,,,2.0,1.0,,,,,3.0,10.0,,,1.0,1.0,1.0,82.0
10,"Williams, Paul",16,3,9,25,,,,4.0,2.0,6.0,3.0,4.0,2.0,3.0,1.0,10.0,14.0,,,,1.0,3.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,76,123,309,16,13.0,34.0,53.0,36.0,53.0,41.0,36.0,15.0,13.0,6.0,134.0,172.0,12.0,14.0,39.0,7.0,11.0,
Opposition,Opposition,166,76,106,272,10,11.0,40.0,33.0,43.0,47.0,32.0,34.0,15.0,15.0,,105.0,167.0,10.0,12.0,41.0,11.0,6.0,
