Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",22y 158d,83 (18-0-65 21.69%),9 (0.11),←,
43,"Answerth, Noah",19y 285d,4 (3-0-1 75.00%),,←,
7,"Berry, Jarrod",21y 102d,46 (14-0-32 30.43%),24 (0.52),←,
23,"Cameron, Charlie",24y 317d,93 (54-1-38 58.60%),119 (1.28),20 (7-0-13 35.00%),32 (1.60)
27,"Gardiner, Darcy",23y 238d,91 (26-0-65 28.57%),4 (0.04),←,
22,"Hinge, Mitch",20y 326d,1 (1-0-0 100.00%),,←,
30,"Hipwood, Eric",21y 247d,61 (18-0-43 29.51%),94 (1.54),←,
35,"Lester, Ryan",26y 265d,121 (37-0-84 30.58%),45 (0.37),←,
17,"Lyons, Jarryd",26y 300d,101 (50-0-51 49.50%),52 (0.51),9 (6-0-3 66.67%),3 (0.33)
12,"Martin, Stefan",32y 182d,167 (43-1-123 26.05%),43 (0.26),110 (29-0-81 26.36%),20 (0.18)
36,"Mathieson, Rhys",22y 128d,43 (14-0-29 32.56%),22 (0.51),←,
11,"McCarthy, Lincoln",25y 208d,38 (29-0-9 76.32%),36 (0.95),9 (6-0-3 66.67%),11 (1.22)
6,"McCluggage, Hugh",21y 76d,49 (15-0-34 30.61%),29 (0.59),←,
46,"McInerney, Oscar",24y 312d,25 (10-0-15 40.00%),18 (0.72),←,
25,"McStay, Daniel",23y 328d,88 (24-0-64 27.27%),64 (0.73),←,
9,"Neale, Lachie",25y 359d,144 (71-0-73 49.31%),71 (0.49),9 (6-0-3 66.67%),4 (0.44)
16,"Rayner, Cam",19y 209d,31 (11-0-20 35.48%),31 (1.00),←,
10,"Rich, Daniel",28y 345d,192 (63-1-128 33.07%),104 (0.54),←,
5,"Robinson, Mitch",29y 345d,177 (70-1-106 39.83%),100 (0.56),77 (19-0-58 24.68%),42 (0.55)
14,"Walker, Josh",26y 187d,82 (35-1-46 43.29%),69 (0.84),49 (16-0-33 32.65%),34 (0.69)
29,"Witherden, Alex",20y 250d,39 (13-0-26 33.33%),4 (0.10),←,
15,"Zorko, Dayne",30y 98d,153 (48-0-105 31.37%),166 (1.08),←,
Totals,Totals,24y 206d,1829 (667-5-1157 36.47%),1104 (0.60),,
C,"Fagan, Chris",57y 329d,53 (16-0-37 30.19%),,←,
