Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
12,"Akermanis, Jason",26y 82d,171 (107-4-60 63.74%),202 (1.18),133 (84-3-46 64.29%),158 (1.19)
10,"Ashcroft, Marcus",31y 234d,301 (143-5-153 48.34%),145 (0.48),149 (90-3-56 61.41%),61 (0.41)
20,"Black, Simon",24y 44d,108 (76-1-31 70.83%),81 (0.75),←,
36,"Bradshaw, Daniel",24y 177d,101 (62-2-37 62.38%),208 (2.06),98 (59-2-37 61.22%),208 (2.12)
17,"Brennan, Jared",18y 293d,5 (4-0-1 80.00%),5 (1.00),←,
1,"Caracella, Blake",26y 63d,129 (88-2-39 68.99%),152 (1.18),3 (2-1-0 83.33%),1 (0.33)
19,"Charman, Jamie",20y 305d,30 (23-1-6 78.33%),5 (0.17),←,
32,"Hart, Shaun",32y,236 (121-3-112 51.91%),155 (0.66),134 (84-2-48 63.43%),74 (0.55)
2,"Johnson, Chris",26y 352d,184 (85-3-96 47.01%),140 (0.76),125 (78-3-44 63.60%),73 (0.58)
44,"Lappin, Nigel",26y 330d,202 (118-4-80 59.41%),139 (0.69),141 (86-3-52 62.06%),99 (0.70)
23,"Leppitsch, Justin",27y 228d,171 (100-4-67 59.65%),184 (1.08),127 (78-3-46 62.60%),126 (0.99)
11,"Lynch, Alastair",34y 332d,276 (140-2-134 51.09%),529 (1.92),124 (79-2-43 64.52%),267 (2.15)
25,"McLaren, Dylan",21y 9d,9 (9-0-0 100.00%),,←,
4,"McRae, Craig",29y 237d,161 (101-2-58 63.35%),196 (1.22),122 (80-2-40 66.39%),140 (1.15)
15,"Michael, Mal",25y 327d,118 (66-1-51 56.36%),26 (0.22),57 (45-1-11 79.82%),3 (0.05)
35,"Morrison, Shane",22y 127d,5 (4-1-0 90.00%),,←,
13,"Pike, Martin",30y 184d,196 (113-1-82 57.91%),81 (0.41),55 (43-1-11 79.09%),22 (0.40)
6,"Power, Luke",23y 129d,92 (63-1-28 69.02%),117 (1.27),←,
5,"Scott, Brad",27y 14d,104 (62-2-40 60.58%),35 (0.34),82 (54-2-26 67.07%),29 (0.35)
22,"Scott, Chris",27y 14d,176 (106-3-67 61.08%),65 (0.37),121 (79-2-40 66.12%),42 (0.35)
34,"Shattock, Aaron",23y 15d,36 (23-1-12 65.28%),7 (0.19),←,
3,"Voss, Michael",27y 314d,206 (122-2-82 59.71%),192 (0.93),127 (84-1-42 66.54%),120 (0.94)
Totals,Totals,26y 107d,3017 (1736-45-1236 57.54%),2664 (0.88),,
C,"Matthews, Leigh",51y 77d,331 (202-6-123 61.93%),,107 (77-1-29 72.43%),
