St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",14,5,12,26,,,,4.0,2.0,4.0,5.0,2.0,2.0,,,10.0,14.0,,1.0,1.0,1.0,,
3,"Burke, Nathan",8,3,9,17,,,,1.0,,3.0,1.0,1.0,1.0,1.0,,6.0,12.0,,,5.0,,,
16,"Carr, Matthew",12,6,7,19,,1.0,,1.0,1.0,6.0,2.0,5.0,1.0,2.0,,8.0,11.0,,,1.0,,,
14,"Charles, Sean",10,3,2,12,2,3.0,,1.0,,1.0,2.0,2.0,,2.0,,7.0,5.0,1.0,3.0,1.0,,,
6,"Delaney, Tony",16,4,6,22,,,,2.0,3.0,5.0,1.0,,1.0,1.0,,10.0,12.0,,,3.0,2.0,,
10,"Everitt, Peter",11,8,2,13,1,,21.0,,7.0,1.0,2.0,,1.0,,,5.0,9.0,1.0,1.0,3.0,,,
25,"Hall, Barry",14,5,3,17,,,,3.0,4.0,1.0,,,3.0,,,6.0,10.0,1.0,,4.0,,,
35,"Harvey, Robert",14,4,10,24,,1.0,,4.0,1.0,6.0,11.0,1.0,,,,11.0,13.0,,1.0,1.0,,,
7,"Hayes, Lenny",6,4,7,13,,,,1.0,1.0,4.0,,3.0,,,,4.0,9.0,,,,,,
24,"Heatley, Jason",8,8,7,15,2,,,1.0,,1.0,,1.0,,1.0,,3.0,12.0,1.0,2.0,2.0,,,
8,"Hudghton, Max",7,4,5,12,,1.0,,,2.0,2.0,1.0,,,,,1.0,10.0,,,2.0,1.0,,
5,"Jones, Austinn",9,3,,9,,,,1.0,2.0,1.0,,1.0,,,,2.0,7.0,,,1.0,2.0,,
36,"Knowles, Brett",17,6,5,22,,,,1.0,5.0,5.0,1.0,2.0,2.0,,,5.0,16.0,,,1.0,,,
23,"Loewe, Stewart",9,6,6,15,,,10.0,1.0,,5.0,2.0,1.0,1.0,2.0,,8.0,8.0,1.0,,,,,
26,"McLaren, Joe",,1,,,,,,,,1.0,,,,,,,1.0,,,,,,
17,"Plapp, Justin",12,6,7,19,1,1.0,,2.0,6.0,1.0,1.0,3.0,1.0,,,9.0,10.0,,1.0,1.0,,,
28,"Ryan, Damien",7,6,5,12,1,,,1.0,,1.0,1.0,,,,,2.0,10.0,1.0,1.0,1.0,,,
13,"Sierakowski, David",11,9,3,14,2,2.0,3.0,,,6.0,1.0,2.0,,,,2.0,11.0,,2.0,2.0,,,
19,"Sziller, Steven",2,1,3,5,,,,3.0,,1.0,1.0,1.0,,,,3.0,2.0,,,1.0,,,
4,"Thompson, Andrew",16,11,11,27,,2.0,,2.0,1.0,10.0,3.0,1.0,,2.0,,4.0,23.0,,,,,,
32,"Traianidis, Jason",18,5,5,23,1,1.0,,1.0,3.0,1.0,,3.0,3.0,,,7.0,16.0,1.0,,1.0,1.0,,
20,"Young, Matthew",8,3,2,10,,,,1.0,3.0,,2.0,1.0,,,,5.0,5.0,2.0,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,229,111,117,346,10,17.0,34.0,31.0,41.0,66.0,37.0,30.0,16.0,11.0,,118.0,226.0,9.0,12.0,31.0,7.0,,
Opposition,Opposition,219,89,91,310,18,12.0,24.0,26.0,48.0,65.0,28.0,33.0,11.0,16.0,6.0,126.0,175.0,13.0,9.0,30.0,30.0,,
