Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 179d,72 (33-0-39 45.83%),18 (0.25),←,
40,"Bond, Hugh",20y 319d,9 (5-0-4 55.56%),,←,
21,"Burgess, Chris",29y 257d,44 (11-0-33 25.00%),21 (0.48),8 (2-0-6 25.00%),7 (0.88)
44,"Cumming, Isaac",26y 364d,101 (53-1-47 52.97%),16 (0.16),20 (15-0-5 75.00%),6 (0.30)
6,"Curtin, Daniel",20y 155d,28 (18-1-9 66.07%),13 (0.46),←,
12,"Dawson, Jordan",28y 123d,152 (73-1-78 48.36%),77 (0.51),88 (43-1-44 49.43%),43 (0.49)
32,"Fogarty, Darcy",25y 319d,122 (52-1-69 43.03%),195 (1.60),←,
20,"Hinge, Mitch",27y 45d,85 (41-1-43 48.82%),8 (0.09),82 (39-1-42 48.17%),7 (0.09)
1,"Jones, Chayce",25y 208d,97 (34-1-62 35.57%),23 (0.24),←,
48,"Keane, Mark",25y 146d,52 (28-1-23 54.81%),,47 (27-1-19 58.51%),
2,"Keays, Ben",28y 168d,157 (59-1-97 37.90%),124 (0.79),127 (53-1-73 42.13%),113 (0.89)
29,"Laird, Rory",31y 224d,266 (135-2-129 51.13%),30 (0.11),←,
30,"Milera, Wayne",27y 330d,119 (65-1-53 55.04%),31 (0.26),←,
9,"Murray, Nick",24y 235d,63 (25-0-38 39.68%),1 (0.02),←,
28,"Neal-Bullen, Alex",29y 213d,197 (117-1-79 59.64%),132 (0.67),21 (16-0-5 76.19%),16 (0.76)
43,"OBrien, Reilly",29y 355d,142 (63-1-78 44.72%),17 (0.12),←,
25,"Peatling, James",24y 354d,64 (37-0-27 57.81%),23 (0.36),19 (15-0-4 78.95%),7 (0.37)
10,"Pedlar, Luke",23y 85d,37 (17-0-20 45.95%),36 (0.97),←,
23,"Rankine, Izak",25y 109d,104 (46-2-56 45.19%),152 (1.46),56 (30-1-25 54.46%),95 (1.70)
14,"Soligo, Jake",22y 197d,81 (40-1-40 50.00%),35 (0.43),←,
19,"Taylor, Zac",22y 191d,22 (14-0-8 63.64%),7 (0.32),←,
7,"Thilthorpe, Riley",23y 34d,74 (35-0-39 47.30%),110 (1.49),←,
24,"Worrell, Josh",24y 121d,51 (30-1-20 59.80%),,←,
Totals,Totals,25y 269d,2139 (1031-17-1091 48.20%),1069 (0.50),,
C,"Nicks, Matthew",50y 89d,127 (53-1-73 42.13%),,←,
