Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",14,2,5,19,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Bradley, Craig",21,6,9,30,3,1.0,,8.0,,,,,2.0,4.0,,,,,,,,,
20,"Brown, Fraser",15,2,15,30,1,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,
39,"Christou, Ang",9,5,7,16,,,,3.0,,,,,4.0,1.0,,,,,,,,,
34,"De Iulio, Ron",5,1,1,6,,3.0,,,,,,,1.0,,,,,,,,,,
13,"Hanna, Mil",5,2,3,8,,1.0,,2.0,,,,,,4.0,,,,,,,,,
17,"Heaver, Brent",11,1,4,15,1,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
33,"Hogg, Matthew",3,2,2,5,,,,2.0,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",8,7,5,13,3,1.0,3.0,,,,,,2.0,,,,,,,,,,
44,"Madden, Justin",7,2,4,11,,,21.0,2.0,,,,,3.0,,,,,,,,,,
30,"McCormack, Paul",6,1,2,8,1,,,5.0,,,,,3.0,,,,,,,,,,
5,"McKay, Andrew",11,4,5,16,,,,2.0,,,,,,3.0,,,,,,,,,
22,"Powell, Tim",5,3,2,7,2,1.0,,1.0,,,,,1.0,,,,,,,,,,
7,"Ratten, Brett",9,2,8,17,,,,2.0,,,,,2.0,1.0,,,,,,,,,
14,"Sexton, Michael",14,7,5,19,,,,2.0,,,,,2.0,1.0,,,,,,,,,
9,"Sholl, Brett",8,4,4,12,1,,,1.0,,,,,,2.0,,,,,,,,,
1,"Silvagni, Stephen",9,4,4,13,,,,3.0,,,,,4.0,2.0,,,,,,,,,
11,"Spalding, Earl",12,2,5,17,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,
38,"Welsh, Rohan",9,6,5,14,2,2.0,,2.0,,,,,2.0,,,,,,,,,,
2,"Williams, Greg",10,1,17,27,1,,,1.0,,,,,2.0,1.0,1.0,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,64,112,303,16,15.0,25.0,41.0,,,,,35.0,25.0,1.0,,,,,,,,
Opposition,Opposition,184,48,113,297,16,14.0,19.0,37.0,,,,,25.0,35.0,5.0,,,,,,,,
