Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
36,"Aliir, Aliir",24y 205d,30 (17-0-13 56.67%),1 (0.03),←,
22,"Blakey, Nick",19y 30d,2 (0-0-2 0.00%),2 (1.00),←,
4,"Clarke, Ryan",21y 285d,42 (17-0-25 40.48%),8 (0.19),2 (0-0-2 0.00%),
7,"Cunningham, Harry",25y 113d,106 (70-0-36 66.04%),48 (0.45),←,
13,"Florent, Oliver",20y 250d,34 (18-0-16 52.94%),13 (0.38),←,
23,"Franklin, Lance",32y 58d,292 (185-1-106 63.53%),921 (3.15),110 (76-0-34 69.09%),341 (3.10)
9,"Hayward, Will",20y 154d,42 (24-0-18 57.14%),53 (1.26),←,
5,"Heeney, Isaac",22y 328d,82 (56-0-26 68.29%),81 (0.99),←,
29,"Hewett, George",23y 90d,73 (48-0-25 65.75%),30 (0.41),←,
10,"Jones, Zak",24y 14d,75 (44-0-31 58.67%),20 (0.27),←,
12,"Kennedy, Josh",30y 282d,229 (146-2-81 64.19%),141 (0.62),216 (141-2-73 65.74%),137 (0.63)
44,"Lloyd, Jake",25y 190d,117 (80-0-37 68.38%),26 (0.22),←,
3,"McVeigh, Jarrad",33y 356d,321 (200-4-117 62.93%),200 (0.62),←,
43,"Melican, Lewis",22y 145d,22 (15-0-7 68.18%),1 (0.05),←,
14,"Mills, Callum",21y 361d,57 (36-0-21 63.16%),3 (0.05),←,
38,"ORiordan, Colin",23y 168d,4 (1-0-3 25.00%),,←,
11,"Papley, Tom",22y 259d,62 (42-0-20 67.74%),84 (1.35),←,
26,"Parker, Luke",26y 155d,175 (116-1-58 66.57%),142 (0.81),←,
24,"Rampe, Dane",28y 300d,140 (95-1-44 68.21%),6 (0.04),←,
20,"Reid, Sam",27y 92d,123 (84-2-37 69.11%),129 (1.05),←,
25,"Ronke, Ben",21y 101d,19 (11-0-8 57.89%),25 (1.32),←,
18,"Sinclair, Callum",29y 187d,89 (60-1-28 67.98%),54 (0.61),60 (38-0-22 63.33%),36 (0.60)
Totals,Totals,24y 337d,2136 (1365-12-759 63.90%),1988 (0.93),,
C,"Longmire, John",48y 88d,198 (131-2-65 66.67%),,←,
