North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Bonar, Aiden",2,2,7,9,,,,2.0,,,,2.0,,2.0,,4.0,5.0,,,2.0,,,88.0
30,"Comben, Charlie",,1,5,5,,,,3.0,,,,2.0,,2.0,,3.0,2.0,,,1.0,,,83.0
4,"Corr, Aidan",7,2,6,13,,,,,3.0,2.0,,1.0,1.0,1.0,,4.0,9.0,,,8.0,,,96.0
10 ↓,"Cunnington, Ben",3,,7,10,,,,2.0,,1.0,,1.0,,1.0,,7.0,4.0,,,2.0,,,46.0
25,"Curtis, Paul",5,3,4,9,1,1.0,,1.0,1.0,2.0,,2.0,1.0,1.0,,3.0,6.0,,,1.0,,,70.0
9,"Davies-Uniacke, Luke",10,4,20,30,,,,1.0,2.0,4.0,3.0,3.0,5.0,,,12.0,18.0,,,1.0,2.0,1.0,87.0
22,"Goldstein, Todd",7,2,9,16,,,32.0,1.0,2.0,3.0,5.0,1.0,1.0,,,9.0,9.0,,,3.0,,,90.0
18 ↑,"Greenwood, Hugh",3,2,8,11,,1.0,,4.0,,2.0,4.0,1.0,,,,7.0,4.0,,1.0,1.0,,,30.0
15,"Howe, Daniel",11,3,7,18,,,,1.0,4.0,2.0,1.0,2.0,,,,5.0,11.0,,,5.0,,1.0,75.0
20,"Larkey, Nick",4,2,1,5,,1.0,,1.0,,1.0,,2.0,,,,3.0,2.0,1.0,1.0,,,,87.0
11,"McDonald, Luke",15,8,7,22,,,,,3.0,2.0,1.0,1.0,1.0,1.0,,6.0,13.0,2.0,,9.0,,,94.0
29,"Phillips, Will",5,2,12,17,1,,,4.0,,3.0,5.0,3.0,2.0,1.0,,9.0,8.0,,,,,1.0,73.0
24,"Powell, Tom",7,,8,15,1,1.0,,1.0,,5.0,2.0,4.0,,,,4.0,12.0,,,,,1.0,74.0
8,"Scott, Bailey",11,3,11,22,,,,,3.0,2.0,1.0,2.0,1.0,,,3.0,19.0,,,4.0,1.0,,83.0
3,"Sheezel, Harry",16,5,21,37,,1.0,,3.0,4.0,4.0,3.0,1.0,1.0,,,8.0,26.0,,,1.0,,,84.0
14,"Shiels, Liam",9,2,7,16,,,,7.0,3.0,2.0,3.0,5.0,1.0,2.0,,6.0,11.0,,,2.0,,,77.0
12,"Simpkin, Jy",13,2,16,29,1,,,4.0,,5.0,6.0,5.0,1.0,2.0,,16.0,13.0,,1.0,1.0,,1.0,90.0
2,"Stephenson, Jaidyn",10,5,4,14,3,,,1.0,1.0,5.0,2.0,3.0,,2.0,,5.0,10.0,,2.0,,2.0,,77.0
5,"Taylor, Curtis",14,8,4,18,1,2.0,,1.0,2.0,1.0,,3.0,,1.0,,1.0,17.0,,2.0,2.0,,,77.0
13,"Tucker, Darcy",12,5,12,24,,,,1.0,2.0,4.0,1.0,2.0,,,,5.0,18.0,2.0,,1.0,2.0,1.0,79.0
28,"Turner, Kayne",4,4,2,6,,,,2.0,,1.0,,1.0,,,,2.0,4.0,1.0,,2.0,,1.0,72.0
7,"Ziebell, Jack",21,7,8,29,,,,1.0,6.0,,1.0,7.0,2.0,2.0,,5.0,19.0,,,5.0,,,82.0
44,"Zurhaar, Cameron",14,2,3,17,3,4.0,,3.0,,3.0,3.0,7.0,3.0,3.0,,7.0,9.0,,2.0,1.0,,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,203,74,189,392,11,18.0,32.0,44.0,36.0,54.0,41.0,61.0,20.0,21.0,,134.0,249.0,6.0,9.0,52.0,7.0,8.0,
Opposition,Opposition,239,117,141,380,16,11.0,36.0,52.0,42.0,52.0,30.0,60.0,21.0,20.0,6.0,132.0,240.0,14.0,12.0,48.0,1.0,8.0,
