Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",9,4,5,14,2,1.0,,3.0,,4.0,1.0,1.0,,1.0,,5.0,9.0,,1.0,1.0,,,92.0
21,"Barry, Leo",9,6,8,17,,,,,3.0,1.0,1.0,4.0,,2.0,,5.0,12.0,,,6.0,3.0,,100.0
6,"Bolton, Craig",8,4,4,12,,,,,7.0,,,,1.0,,,5.0,6.0,,,6.0,1.0,,100.0
24,"Bolton, Jude",13,2,8,21,2,,,8.0,1.0,2.0,5.0,2.0,2.0,1.0,,10.0,11.0,,,1.0,,,85.0
32,"Buchanan, Amon",3,2,8,11,,,,3.0,,1.0,3.0,2.0,3.0,2.0,,7.0,5.0,,,1.0,,2.0,80.0
23,"Chambers, Paul",3,1,3,6,,,12.0,3.0,,3.0,4.0,1.0,1.0,1.0,,5.0,1.0,,,1.0,,,50.0
28,"Crouch, Jared",14,4,5,19,2,,,6.0,2.0,2.0,3.0,1.0,4.0,,1.0,11.0,9.0,,,2.0,3.0,1.0,85.0
26,"Dempster, Sean",5,2,3,8,1,,,,,2.0,,,1.0,,,2.0,6.0,,,1.0,1.0,,77.0
12,"Fosdike, Nic",13,5,8,21,,,,3.0,3.0,4.0,,2.0,,1.0,,7.0,14.0,,1.0,3.0,3.0,1.0,66.0
37,"Goodes, Adam",20,8,8,28,2,1.0,1.0,2.0,3.0,7.0,5.0,3.0,,3.0,3.0,7.0,18.0,1.0,,2.0,6.0,1.0,95.0
1,"Hall, Barry",12,11,5,17,3,2.0,,5.0,,5.0,,1.0,,1.0,,4.0,12.0,2.0,5.0,2.0,,2.0,100.0
16,"Jolly, Darren",7,5,3,10,,,11.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,,5.0,5.0,,,2.0,,,50.0
17,"Kennelly, Tadhg",6,2,5,11,,,,2.0,3.0,,,3.0,1.0,2.0,,6.0,6.0,,,4.0,2.0,,100.0
31,"Kirk, Brett",11,1,1,12,1,1.0,,1.0,1.0,2.0,3.0,,1.0,,,6.0,6.0,,,2.0,,,93.0
9,"Malceski, Nick",11,6,2,13,1,1.0,,5.0,,3.0,1.0,3.0,,2.0,,2.0,11.0,,1.0,,,,74.0
3,"McVeigh, Jarrad",6,1,5,11,1,,,3.0,1.0,1.0,1.0,,1.0,,,6.0,6.0,,1.0,,,,68.0
5,"OKeefe, Ryan",10,6,5,15,,2.0,,,,4.0,1.0,3.0,,1.0,,9.0,6.0,,2.0,1.0,,,80.0
19,"OLoughlin, Michael",5,2,2,7,,1.0,,1.0,,1.0,,3.0,1.0,,,3.0,4.0,,1.0,,,,71.0
25,"Richards, Ted",6,4,3,9,,,,,2.0,3.0,1.0,1.0,,,,2.0,7.0,1.0,,3.0,,,100.0
30,"Roberts-Thomson, Lewis",3,2,5,8,,,,1.0,,,,5.0,1.0,3.0,,5.0,5.0,,,10.0,,,95.0
13,"Schneider, Adam",6,4,3,9,,,,3.0,,4.0,,5.0,,3.0,,2.0,10.0,,,1.0,1.0,1.0,56.0
10,"Williams, Paul",6,3,6,12,,,,3.0,,2.0,1.0,3.0,,,,5.0,7.0,,,1.0,1.0,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,85,105,291,15,12.0,24.0,55.0,27.0,53.0,33.0,46.0,19.0,26.0,4.0,119.0,176.0,4.0,12.0,50.0,21.0,9.0,
Opposition,Opposition,198,89,88,286,10,10.0,40.0,71.0,38.0,37.0,32.0,40.0,26.0,19.0,2.0,116.0,168.0,8.0,15.0,42.0,23.0,4.0,
