North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
27,"Edwards, Aaron",25y 54d,31 (18-1-12 59.68%),33 (1.06),27 (14-1-12 53.70%),31 (1.15)
11,"Firrito, Michael",25y 149d,110 (57-1-52 52.27%),16 (0.15),←,
38,"Gibson, Josh",25y 43d,48 (24-0-24 50.00%),1 (0.02),←,
24,"Greenwood, Levi",20y 65d,1 (0-0-1 0.00%),,←,
31,"Hale, David",24y 338d,106 (48-1-57 45.75%),87 (0.82),←,
6,"Hansen, Lachlan",20y 251d,18 (10-0-8 55.56%),4 (0.22),←,
39,"Harding, Leigh",27y 364d,116 (57-2-57 50.00%),139 (1.20),←,
29,"Harvey, Brent",30y 346d,269 (149-2-118 55.76%),311 (1.16),←,
2,"Lower, Ed",21y 306d,29 (16-1-12 56.90%),14 (0.48),←,
1,"McIntosh, Hamish",24y 233d,62 (27-1-34 44.35%),29 (0.47),←,
42,"McMahon, Scott",22y 327d,34 (20-0-14 58.82%),22 (0.65),←,
20,"Petrie, Drew",26y 192d,159 (78-2-79 49.69%),133 (0.84),←,
5,"Power, Sam",25y 297d,111 (41-3-67 38.29%),18 (0.16),27 (13-1-13 50.00%),2 (0.07)
30,"Pratt, Daniel",26y 35d,89 (46-0-43 51.69%),9 (0.10),86 (45-0-41 52.33%),8 (0.09)
3,"Rawlings, Brady",27y 319d,186 (96-1-89 51.88%),57 (0.31),←,
7,"Simpson, Adam",33y 68d,293 (168-2-123 57.68%),80 (0.27),←,
9,"Swallow, Andrew",21y 327d,45 (21-0-24 46.67%),16 (0.36),←,
12,"Thomas, Lindsay",21y 56d,40 (20-1-19 51.25%),48 (1.20),←,
16,"Thompson, Scott",22y 351d,11 (2-1-8 22.73%),,←,
14,"Urquhart, Gavin",20y 342d,19 (9-0-10 47.37%),,←,
35,"Warren, Ben",20y 73d,2 (1-0-1 50.00%),1 (0.50),←,
19,"Ziebell, Jack",18y 56d,5 (2-0-3 40.00%),1 (0.20),←,
Totals,Totals,24y 109d,1784 (910-19-855 51.01%),1019 (0.57),,
C,"Laidley, Dani",42y 29d,142 (70-2-70 50.00%),,←,
