Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",13,7,6,19,5,1.0,,2.0,1.0,5.0,2.0,5.0,1.0,3.0,2.0,6.0,12.0,1.0,3.0,2.0,,,
10,"Ashcroft, Marcus",8,9,11,19,,,,1.0,2.0,1.0,1.0,,1.0,,,4.0,14.0,,,3.0,,,
20,"Black, Simon",9,2,10,19,,1.0,,3.0,3.0,3.0,3.0,3.0,1.0,1.0,,7.0,13.0,,,,,,
36,"Bradshaw, Daniel",3,3,2,5,1,,,1.0,,,,,,,,2.0,3.0,1.0,2.0,2.0,,,
16,"Brown, Jonathan",17,9,8,25,1,2.0,,2.0,1.0,7.0,3.0,6.0,1.0,3.0,,10.0,16.0,1.0,1.0,1.0,,,
19,"Charman, Jamie",6,4,1,7,,,5.0,,,1.0,1.0,2.0,1.0,2.0,,4.0,3.0,2.0,,1.0,,,
32,"Hart, Shaun",8,3,5,13,,,,,3.0,5.0,1.0,1.0,,,,4.0,9.0,,,7.0,,,
1,"Headland, Des",9,2,3,12,2,1.0,,4.0,1.0,3.0,2.0,2.0,,,,4.0,9.0,,1.0,1.0,,,
2,"Johnson, Chris",14,11,8,22,,2.0,,3.0,4.0,4.0,,5.0,1.0,3.0,1.0,5.0,17.0,2.0,2.0,4.0,,,
44,"Lappin, Nigel",15,6,6,21,,,,5.0,3.0,3.0,3.0,,,,,5.0,16.0,1.0,,4.0,1.0,,
23,"Leppitsch, Justin",6,5,4,10,,,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,,4.0,7.0,1.0,,4.0,,,
43,"McDonald, Beau",3,,1,4,,1.0,26.0,,1.0,,1.0,,,,,1.0,3.0,,,,,,
4,"McRae, Craig",1,,,1,1,,,,,,,,,,,,1.0,,,,,,
15,"Michael, Mal",2,1,4,6,,,2.0,,2.0,,1.0,2.0,,,,2.0,4.0,,,9.0,,,
8,"Notting, Tim",7,3,8,15,1,,,4.0,,4.0,2.0,3.0,,1.0,,6.0,9.0,,,1.0,,,
13,"Pike, Martin",5,3,6,11,1,1.0,,4.0,,3.0,1.0,1.0,,1.0,,2.0,9.0,,,2.0,,,
6,"Power, Luke",10,6,14,24,2,,,3.0,,4.0,3.0,2.0,1.0,1.0,,10.0,15.0,,,4.0,6.0,,
5,"Scott, Brad",14,7,9,23,,1.0,,2.0,2.0,4.0,,1.0,,,,5.0,18.0,,,5.0,1.0,,
22,"Scott, Chris",15,10,9,24,,,,2.0,7.0,1.0,1.0,1.0,2.0,,,7.0,15.0,1.0,,2.0,,,
34,"Shattock, Aaron",5,,1,6,,1.0,,1.0,,2.0,2.0,,,,,1.0,5.0,,,,,,
3,"Voss, Michael",18,5,10,28,5,3.0,,2.0,,3.0,5.0,4.0,1.0,2.0,3.0,10.0,17.0,2.0,2.0,1.0,1.0,,
33,"White, Darryl",10,6,6,16,1,1.0,,2.0,,,2.0,,,,,11.0,5.0,3.0,,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,102,132,330,20,16.0,34.0,42.0,34.0,55.0,35.0,39.0,11.0,17.0,6.0,110.0,220.0,15.0,11.0,57.0,9.0,,
Opposition,Opposition,175,88,86,261,13,11.0,29.0,40.0,27.0,49.0,27.0,37.0,17.0,11.0,,108.0,151.0,17.0,13.0,30.0,11.0,,
