North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",13,4,16,29,,,,3.0,4.0,4.0,5.0,4.0,,1.0,,13.0,17.0,,,,,,77.0
3,"Anderson, Jed",1,,,1,,1.0,,,,1.0,,,,,,,1.0,,,1.0,,,4.0
18,"Atley, Shaun",9,4,7,16,2,,,1.0,,2.0,,1.0,,1.0,,1.0,15.0,,2.0,1.0,,1.0,87.0
50,"Brown, Ben",8,5,6,14,2,,,,,2.0,,3.0,1.0,3.0,,7.0,7.0,2.0,2.0,1.0,,2.0,100.0
10,"Cunnington, Ben",6,4,22,28,1,,,1.0,,1.0,10.0,2.0,2.0,1.0,3.0,18.0,10.0,1.0,1.0,,,1.0,84.0
1,"Daw, Majak",6,5,4,10,,,7.0,1.0,1.0,1.0,1.0,4.0,,3.0,,7.0,3.0,2.0,,4.0,1.0,,86.0
14,"Dumont, Trent",6,3,14,20,,,,,,2.0,2.0,1.0,,,,6.0,14.0,,,2.0,,1.0,83.0
22,"Goldstein, Todd",4,2,10,14,1,,36.0,3.0,4.0,1.0,5.0,4.0,1.0,2.0,,6.0,8.0,,1.0,4.0,,,87.0
39,"Hartung, Billy",5,5,13,18,1,,,1.0,1.0,2.0,,,,,,4.0,13.0,,1.0,,,,82.0
4,"Higgins, Shaun",15,3,23,38,1,,,4.0,1.0,7.0,6.0,3.0,3.0,2.0,2.0,12.0,26.0,,1.0,1.0,2.0,1.0,88.0
5,"Jacobs, Ben",7,2,15,22,2,,,4.0,,1.0,2.0,6.0,2.0,5.0,,8.0,15.0,1.0,1.0,3.0,,1.0,86.0
34,"Macmillan, Jamie",11,4,11,22,,,,2.0,6.0,,,1.0,,1.0,,3.0,15.0,,,1.0,,,89.0
11,"McDonald, Luke",18,6,16,34,2,1.0,,4.0,3.0,6.0,1.0,3.0,,,,4.0,30.0,,1.0,1.0,1.0,1.0,83.0
40,"Murphy, Tom",8,2,6,14,,,,3.0,2.0,2.0,,2.0,,,,1.0,13.0,,,2.0,,,60.0
12,"Simpkin, Jy",11,5,10,21,1,3.0,,6.0,1.0,3.0,5.0,3.0,2.0,2.0,,11.0,10.0,,2.0,1.0,,,88.0
25,"Tarrant, Robbie",13,5,8,21,1,,,1.0,4.0,2.0,,4.0,1.0,2.0,,4.0,16.0,,,4.0,,1.0,92.0
16,"Thompson, Scott",8,4,3,11,,,,2.0,2.0,,,1.0,,,,4.0,7.0,1.0,,2.0,,,90.0
28,"Turner, Kayne",4,3,10,14,,,,3.0,,3.0,1.0,2.0,1.0,,,2.0,12.0,,2.0,3.0,,,87.0
2,"Williams, Marley",8,2,5,13,1,,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,6.0,8.0,,,,,1.0,90.0
32,"Wood, Mason",10,5,10,20,1,1.0,,2.0,,5.0,1.0,1.0,,,,5.0,14.0,1.0,1.0,2.0,,2.0,85.0
19,"Wright, Sam",7,4,11,18,2,,,1.0,3.0,4.0,1.0,1.0,,,,3.0,15.0,,,,,,80.0
7,"Ziebell, Jack",15,6,4,19,3,2.0,,5.0,,5.0,,2.0,1.0,1.0,1.0,9.0,10.0,1.0,2.0,2.0,1.0,2.0,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,7.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,83,224,417,21,15.0,43.0,50.0,33.0,56.0,42.0,49.0,15.0,25.0,6.0,134.0,279.0,9.0,17.0,35.0,5.0,14.0,
Opposition,Opposition,210,100,165,375,12,15.0,38.0,58.0,33.0,51.0,35.0,44.0,25.0,15.0,,135.0,238.0,10.0,15.0,52.0,,9.0,
