Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
31,"Bannister, Jordan",25y 165d,64 (19-2-43 31.25%),15 (0.23),50 (11-1-38 23.00%),15 (0.30)
19,"Betts, Eddie",21y 139d,61 (10-2-49 18.03%),65 (1.07),←,
18,"Bower, Paul",20y 95d,16 (1-0-15 6.25%),2 (0.13),←,
44,"Carrazzo, Andrew",24y 120d,67 (14-2-51 22.39%),17 (0.25),←,
28,"Cloke, Cameron",23y 115d,31 (12-0-19 38.71%),14 (0.45),10 (3-0-7 30.00%),3 (0.30)
25,"Fevola, Brendan",27y 84d,146 (47-2-97 32.88%),406 (2.78),←,
14,"Fisher, Brad",24y 4d,73 (18-1-54 25.34%),98 (1.34),←,
4,"Gibbs, Bryce",19y 29d,26 (5-0-21 19.23%),7 (0.27),←,
16,"Grigg, Shaun",19y 360d,7 (1-0-6 14.29%),1 (0.14),←,
10,"Hadley, Richard",25y 15d,45 (23-2-20 53.33%),12 (0.27),4 (1-0-3 25.00%),2 (0.50)
40,"Jamison, Michael",21y 307d,8 (1-0-7 12.50%),,←,
5,"Judd, Chris",24y 218d,138 (85-2-51 62.32%),140 (1.01),4 (1-0-3 25.00%),2 (0.50)
8,"Kreuzer, Matthew",18y 336d,2 (1-0-1 50.00%),2 (1.00),←,
3,"Murphy, Marc",20y 269d,39 (7-0-32 17.95%),21 (0.54),←,
17,"OhAilpin, Setanta",25y 26d,37 (6-1-30 17.57%),17 (0.46),←,
36,"Pfeiffer, Darren",20y 198d,3 (1-0-2 33.33%),2 (0.67),←,
2,"Russell, Jordan",21y 159d,32 (5-1-26 17.19%),4 (0.13),←,
29,"Scotland, Heath",27y 267d,142 (45-1-96 32.04%),43 (0.30),89 (22-1-66 25.28%),31 (0.35)
6,"Simpson, Kade",23y 344d,69 (15-1-53 22.46%),39 (0.57),←,
24,"Stevens, Nick",28y 101d,196 (93-4-99 48.47%),115 (0.59),69 (19-2-48 28.99%),37 (0.54)
32,"Thornton, Bret",24y 150d,113 (26-1-86 23.45%),1 (0.01),←,
30,"Waite, Jarrad",25y 69d,89 (20-2-67 23.60%),100 (1.12),←,
Totals,Totals,23y 112d,1404 (455-24-925 32.41%),1121 (0.80),,
C,"Ratten, Brett",36y 277d,10 (1-0-9 10.00%),,←,
