Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
36,"Bannister, Jordan",19y 268d,9 (5-1-3 61.11%),,←,
16,"Barnard, Paul",29y 163d,133 (91-1-41 68.80%),66 (0.50),122 (88-1-33 72.54%),62 (0.51)
32,"Blumfield, Justin",24y 244d,124 (84-1-39 68.15%),86 (0.69),←,
23,"Bolton, Mark",23y 114d,31 (19-1-11 62.90%),9 (0.29),←,
33,"Caracella, Blake",25y 133d,119 (82-1-36 69.33%),143 (1.20),←,
15,"Forster-Knight, Robert",20y 111d,24 (15-1-8 64.58%),,←,
26,"Heffernan, Chris",23y 178d,91 (64-1-26 70.88%),36 (0.40),←,
34,"Hille, David",21y 54d,21 (14-0-7 66.67%),11 (0.52),←,
5,"Hird, James",29y 172d,162 (104-5-53 65.74%),258 (1.59),←,
21,"Jacobs, Danny",22y 31d,50 (36-1-13 73.00%),16 (0.32),←,
14,"Johnson, Jason",24y 182d,81 (61-1-19 75.93%),46 (0.57),←,
1,"Johnson, Mark",24y 64d,79 (63-1-15 80.38%),19 (0.24),←,
18,"Lloyd, Matthew",24y 101d,137 (89-2-46 65.69%),490 (3.58),←,
25,"Lucas, Scott",24y 208d,129 (85-1-43 66.28%),200 (1.55),←,
10,"McVeigh, Mark",21y 181d,50 (34-1-15 69.00%),27 (0.54),←,
24,"Misiti, Joe",27y 259d,189 (122-4-63 65.61%),82 (0.43),←,
29,"Moorcroft, Gary",26y 101d,88 (62-0-26 70.45%),91 (1.03),←,
11,"Peverill, Damien",23y 14d,23 (15-1-7 67.39%),7 (0.30),←,
9,"Ramanauskas, Adam",21y 249d,68 (52-1-15 77.21%),38 (0.56),←,
43,"Rioli, Dean",24y 67d,49 (37-1-11 76.53%),65 (1.33),←,
4,"Salmon, Paul",37y 187d,317 (170-5-142 54.42%),558 (1.76),217 (128-3-86 59.68%),517 (2.38)
6,"Wellman, Sean",27y 309d,173 (105-3-65 61.56%),31 (0.18),139 (92-2-45 66.91%),22 (0.16)
Totals,Totals,24y 304d,2147 (1409-34-704 65.63%),2279 (1.06),,
C,"Sheedy, Kevin",54y 214d,514 (334-6-174 65.56%),,←,
