North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",11,1,3,14,2,1.0,,1.0,,,,,3.0,2.0,,,,,,,,,
30,"Chandler, Jeff",9,1,4,13,,,,1.0,,,,,1.0,,,,,,,,,,
27,"Crocker, Darren",14,6,4,18,,,2.0,1.0,,,,,,2.0,,,,,,,,,
12,"Dilena, Carl",7,,6,13,,,,,,,,,,,,,,,,,,,
6,"Fairley, Ian",12,6,2,14,,,3.0,1.0,,,,,1.0,2.0,,,,,,,,,
31,"Gallagher, Michael",6,4,3,9,,,11.0,2.0,,,,,1.0,2.0,,,,,,,,,
29,"German, Peter",13,1,5,18,1,2.0,,2.0,,,,,1.0,,,,,,,,,,
26,"Harris, Darren",3,1,2,5,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
9,"Larkin, Matthew",13,1,13,26,,1.0,,,,,,,2.0,1.0,,,,,,,,,
35,"Longmire, John",7,3,2,9,4,1.0,,,,,,,1.0,1.0,,,,,,,,,
4,"Martyn, Mick",5,,1,6,,,,,,,,,2.0,2.0,,,,,,,,,
16,"McCarthy, John",7,2,12,19,,1.0,1.0,1.0,,,,,,,,,,,,,,,
25,"McDonald, Donald",11,6,1,12,,4.0,,,,,,,1.0,3.0,,,,,,,,,
36,"Romero, Jose",16,2,5,21,1,,,2.0,,,,,2.0,,,,,,,,,,
2,"Schwass, Wayne",14,2,7,21,,1.0,,2.0,,,,,2.0,3.0,,,,,,,,,
24,"Sholl, Craig",15,5,5,20,,,,3.0,,,,,2.0,1.0,,,,,,,,,
15,"Smith, Ross",12,2,7,19,,2.0,,1.0,,,,,,2.0,,,,,,,,,
17,"Staritski, Justin",12,3,6,18,,,,2.0,,,,,1.0,2.0,,,,,,,,,
7,"Steele, Darren",13,2,10,23,,2.0,,1.0,,,,,,3.0,,,,,,,,,
10,"Stevens, Anthony",13,1,4,17,,,,,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,49,102,315,8,18.0,18.0,21.0,,,,,22.0,29.0,,,,,,,,,
Opposition,Opposition,231,75,130,361,15,11.0,20.0,30.0,,,,,29.0,22.0,6.0,,,,,,,,
