Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
25,"Adams, Marcus",23y 274d,12 (9-0-3 75.00%),,←,
24,"Biggs, Shane",25y 238d,44 (30-0-14 68.18%),7 (0.16),38 (27-0-11 71.05%),7 (0.18)
4,"Bontempelli, Marcus",21y 127d,65 (39-0-26 60.00%),62 (0.95),←,
5,"Boyd, Matthew",34y 216d,284 (143-2-139 50.70%),84 (0.30),←,
17,"Boyd, Tom",21y 221d,40 (24-0-16 60.00%),39 (0.98),31 (21-0-10 67.74%),31 (1.00)
15,"Campbell, Tom",25y 149d,36 (15-0-21 41.67%),21 (0.58),←,
13,"Cloke, Travis",30y 26d,248 (151-2-95 61.29%),445 (1.79),2 (2-0-0 100.00%),4 (2.00)
12,"Cordy, Zaine",20y 155d,13 (10-0-3 76.92%),8 (0.62),←,
8,"Crameri, Stewart",28y 233d,99 (49-1-49 50.00%),166 (1.68),42 (18-0-24 42.86%),70 (1.67)
6,"Dahlhaus, Luke",24y 222d,117 (56-0-61 47.86%),95 (0.81),←,
35,"Daniel, Caleb",20y 267d,36 (26-0-10 72.22%),17 (0.47),←,
7,"Hunter, Lachie",22y 108d,64 (36-0-28 56.25%),30 (0.47),←,
39,"Johannisen, Jason",24y 143d,66 (34-0-32 51.52%),20 (0.30),←,
46,"Jong, Lin",23y 300d,41 (20-0-21 48.78%),26 (0.63),←,
21,"Liberatore, Tom",24y 319d,100 (42-0-58 42.00%),33 (0.33),←,
11,"Macrae, Jack",22y 240d,79 (43-0-36 54.43%),19 (0.24),←,
2,"Murphy, Robert",34y 295d,297 (132-4-161 45.12%),174 (0.59),←,
42,"Picken, Liam",30y 242d,178 (90-0-88 50.56%),67 (0.38),←,
18,"Roberts, Fletcher",23y 301d,39 (22-0-17 56.41%),,←,
9,"Stringer, Jake",22y 340d,75 (42-0-33 56.00%),140 (1.87),←,
1,"Suckling, Matt",28y 249d,121 (90-0-31 74.38%),59 (0.49),19 (15-0-4 78.95%),8 (0.42)
10,"Wood, Easton",27y 208d,109 (60-0-49 55.05%),15 (0.14),←,
Totals,Totals,25y 221d,2163 (1163-9-991 53.77%),1527 (0.71),,
C,"Beveridge, Luke",46y 220d,51 (35-0-16 68.63%),,←,
