Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",25y 176d,59 (20-2-37 35.59%),8 (0.14),←,
9,"Cotchin, Trent",26y 135d,172 (83-2-87 48.84%),98 (0.57),←,
10,"Edwards, Shane",27y 300d,186 (79-5-102 43.82%),128 (0.69),←,
5,"Ellis, Brandon",23y 17d,109 (58-1-50 53.67%),39 (0.36),←,
43,"Elton, Todd",23y 113d,3 (1-0-2 33.33%),1 (0.33),←,
6,"Grigg, Shaun",28y 123d,166 (80-2-84 48.80%),78 (0.47),123 (62-2-59 51.22%),68 (0.55)
2,"Grimes, Dylan",25y 35d,78 (43-0-35 55.13%),2 (0.03),←,
16,"Hampson, Shaun",28y 152d,97 (47-1-49 48.97%),37 (0.38),34 (13-0-21 38.24%),5 (0.15)
14,"Houli, Bachar",28y 100d,148 (71-3-74 48.99%),33 (0.22),122 (61-2-59 50.82%),24 (0.20)
28,"Hunt, Taylor",25y 289d,102 (71-0-31 69.61%),21 (0.21),39 (22-0-17 56.41%),2 (0.05)
23,"Lambert, Kane",24y 268d,27 (14-0-13 51.85%),15 (0.56),←,
27,"Lloyd, Sam",26y 170d,41 (19-0-22 46.34%),57 (1.39),←,
31,"Markov, Oleg",20y 104d,7 (2-0-5 28.57%),1 (0.14),←,
4,"Martin, Dustin",25y 55d,152 (72-2-78 48.03%),150 (0.99),←,
37,"Menadue, Connor",19y 336d,19 (9-0-10 47.37%),7 (0.37),←,
15,"Moore, Andrew",25y 82d,59 (25-0-34 42.37%),19 (0.32),4 (1-0-3 25.00%),1 (0.25)
36,"Moore, Callum",19y 352d,1 (0-0-1 0.00%),1 (1.00),←,
18,"Rance, Alex",26y 316d,149 (68-2-79 46.31%),8 (0.05),←,
8,"Riewoldt, Jack",27y 294d,201 (89-4-108 45.27%),482 (2.40),←,
17,"Rioli, Daniel",19y 126d,17 (6-0-11 35.29%),13 (0.76),←,
45,"Short, Jayden",20y 209d,15 (6-0-9 40.00%),6 (0.40),←,
1,"Vlastuin, Nick",22y 123d,79 (43-0-36 54.43%),18 (0.23),←,
Totals,Totals,24y 209d,1887 (906-24-957 48.01%),1222 (0.65),,
C,"Hardwick, Damien",44y 2d,156 (74-2-80 48.08%),,←,
