Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
16,"Bone, Randall",22y 145d,21 (12-0-9 57.14%),17 (0.81),9 (4-0-5 44.44%),4 (0.44)
27,"Chick, Daniel",20y 56d,2 (1-0-1 50.00%),1 (0.50),←,
5,"Collins, Andrew",30y 347d,192 (125-0-67 65.10%),35 (0.18),←,
9,"Crawford, Shane",21y 210d,60 (31-0-29 51.67%),53 (0.88),←,
19,"Dunstall, Jason",31y 236d,227 (160-0-67 70.48%),1084 (4.78),←,
34,"Graham, Mark",23y 24d,44 (21-0-23 47.73%),7 (0.16),←,
15,"Harford, Daniel",19y 18d,15 (4-0-11 26.67%),7 (0.47),←,
47,"Higgins, Leon",27y 284d,122 (37-2-83 31.15%),80 (0.66),1 (0-0-1 0.00%),
2,"Holland, Nick",21y 252d,18 (5-0-13 27.78%),7 (0.39),←,
17,"Hudson, Paul",25y 261d,119 (71-0-48 59.66%),243 (2.04),←,
1,"Jencke, Ray",30y 12d,168 (111-0-57 66.07%),27 (0.16),←,
11,"Kappler, Darren",31y 74d,148 (46-0-102 31.08%),126 (0.85),2 (1-0-1 50.00%),1 (0.50)
24,"Langford, Chris",33y 95d,276 (194-1-81 70.47%),31 (0.11),←,
44,"Platten, John",33y 20d,221 (149-0-72 67.42%),205 (0.93),←,
18,"Pritchard, Darrin",30y 16d,180 (123-0-57 68.33%),91 (0.51),←,
10,"Robran, Jonathon",23y 168d,11 (3-0-8 27.27%),,←,
21,"Stevenson, Shayne",25y 299d,28 (8-0-20 28.57%),26 (0.93),17 (8-0-9 47.06%),17 (1.00)
25,"Taylor, Jason",27y 196d,78 (38-0-40 48.72%),33 (0.42),71 (37-0-34 52.11%),29 (0.41)
6,"Taylor, Richard",22y 267d,14 (7-0-7 50.00%),9 (0.64),←,
33,"Treleven, Craig",25y 297d,2 (1-0-1 50.00%),,←,
30,"Woods, Tony",26y 279d,50 (21-0-29 42.00%),12 (0.24),19 (5-0-14 26.32%),2 (0.11)
Totals,Totals,26y 135d,1996 (1168-3-825 58.52%),2094 (1.05),,
C,"Judge, Ken",38y 82d,2 (1-0-1 50.00%),,←,
