Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Atkins, Rory",24y 351d,91 (60-1-30 66.48%),45 (0.49),←,
18,"Betts, Eddie",32y 214d,309 (151-3-155 49.35%),589 (1.91),125 (76-0-49 60.80%),299 (2.39)
16,"Brown, Luke",26y 279d,142 (83-1-58 58.80%),12 (0.08),←,
2,"Crouch, Brad",25y 165d,75 (43-0-32 57.33%),30 (0.40),←,
5,"Crouch, Matt",24y 68d,101 (64-1-36 63.86%),21 (0.21),←,
40,"Davis, Ben",22y 40d,1 (0-0-1 0.00%),,←,
26,"Douglas, Richard",32y 142d,241 (132-1-108 54.98%),162 (0.67),←,
7,"Gallucci, Jordan",21y 55d,26 (17-0-9 65.38%),19 (0.73),←,
6,"Gibbs, Bryce",30y 105d,261 (111-2-148 42.91%),152 (0.58),30 (16-0-14 53.33%),15 (0.50)
1,"Greenwood, Hugh",27y 114d,47 (29-1-17 62.77%),33 (0.70),←,
15,"Hartigan, Kyle",27y 233d,94 (60-0-34 63.83%),1 (0.01),←,
34,"Himmelberg, Elliott",21y 24d,8 (5-0-3 62.50%),9 (1.13),←,
42,"Keath, Alex",27y 159d,26 (15-1-10 59.62%),1 (0.04),←,
8,"Kelly, Jake",24y 158d,67 (39-1-27 58.96%),1 (0.01),←,
29,"Laird, Rory",25y 181d,135 (82-1-52 61.11%),12 (0.09),←,
44,"Murphy, Lachlan",20y 206d,25 (14-0-11 56.00%),26 (1.04),←,
43,"OBrien, Reilly",23y 312d,14 (9-0-5 64.29%),2 (0.14),←,
11,"Seedsman, Paul",27y 157d,95 (55-1-39 58.42%),49 (0.52),46 (28-1-17 61.96%),32 (0.70)
9,"Sloane, Rory",29y 103d,191 (112-1-78 58.90%),121 (0.63),←,
33,"Smith, Brodie",27y 165d,159 (97-1-61 61.32%),52 (0.33),←,
12,"Talia, Daniel",27y 269d,178 (106-1-71 59.83%),6 (0.03),←,
13,"Walker, Taylor",29y 64d,181 (104-1-76 57.73%),406 (2.24),←,
Totals,Totals,26y 112d,2467 (1388-18-1061 56.26%),1749 (0.71),,
C,"Pyke, Don",50y 205d,85 (54-1-30 64.12%),,←,
