Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Bradley, Kepler",6,3,10,16,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,,11.0,6.0,1.0,,,,,48.0
48,"Broughton, Greg",17,11,12,29,,,,5.0,7.0,,,2.0,,2.0,,6.0,22.0,,,5.0,1.0,,91.0
24,"Campbell, Adam",4,2,3,7,,,,3.0,2.0,2.0,,,,,,4.0,3.0,1.0,,2.0,,,62.0
40,"de Boer, Matt",7,4,14,21,1,1.0,,2.0,1.0,2.0,3.0,3.0,1.0,3.0,,11.0,10.0,1.0,1.0,1.0,,,86.0
25,"Dodd, Steven",6,2,8,14,1,,,2.0,,4.0,,2.0,,1.0,,1.0,13.0,,,1.0,1.0,,69.0
41,"Duffield, Paul",19,7,10,29,1,,1.0,5.0,5.0,1.0,,7.0,1.0,1.0,,9.0,20.0,1.0,1.0,3.0,3.0,,94.0
21,"Foster, Andrew",7,3,9,16,,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,,8.0,10.0,,,1.0,,1.0,75.0
14,"Grover, Antoni",7,5,6,13,,,,2.0,1.0,1.0,,1.0,,1.0,,,13.0,,,1.0,,,72.0
4,"Hasleby, Paul",10,5,12,22,1,,,2.0,2.0,3.0,5.0,,2.0,,,10.0,13.0,1.0,,2.0,,,88.0
32,"Hill, Stephen",11,3,12,23,1,,,2.0,1.0,7.0,4.0,2.0,,1.0,,10.0,13.0,,,6.0,4.0,1.0,92.0
5,"Ibbotson, Garrick",13,7,9,22,1,,,2.0,1.0,2.0,1.0,3.0,1.0,,,5.0,17.0,1.0,,2.0,2.0,,93.0
18,"McPharlin, Luke",8,6,2,10,,2.0,,3.0,1.0,2.0,1.0,3.0,1.0,1.0,,3.0,7.0,1.0,1.0,,,,95.0
16,"Mundy, David",10,2,7,17,,,,3.0,4.0,4.0,,3.0,,1.0,,4.0,14.0,,,2.0,2.0,,85.0
29,"Pavlich, Matthew",17,4,14,31,2,1.0,1.0,5.0,4.0,2.0,7.0,1.0,2.0,,1.0,13.0,17.0,,,4.0,1.0,,91.0
46,"Pearce, Clancee",5,2,5,10,,,,3.0,2.0,,,,,,,4.0,6.0,,,3.0,,,55.0
31,"Sandilands, Aaron",6,5,14,20,1,,37.0,3.0,,1.0,5.0,2.0,,2.0,,12.0,9.0,2.0,1.0,3.0,,,92.0
3,"Schammer, Byron",12,3,12,24,,2.0,,4.0,1.0,4.0,4.0,7.0,,3.0,,10.0,14.0,,,2.0,3.0,2.0,80.0
6,"Solomon, Dean",6,2,10,16,,,,7.0,,3.0,3.0,1.0,1.0,,,9.0,8.0,,,1.0,,1.0,88.0
8,"Suban, Nick",5,1,5,10,1,,,2.0,1.0,1.0,,1.0,1.0,1.0,,3.0,7.0,,,2.0,1.0,,66.0
20,"Tarrant, Chris",6,6,10,16,,,,1.0,2.0,2.0,,,,,,4.0,12.0,1.0,,10.0,,2.0,100.0
22,"Thornton, Scott",3,2,10,13,,1.0,,1.0,,,,,,,,6.0,6.0,,1.0,3.0,,3.0,93.0
38,"Walters, Michael",5,3,,5,1,1.0,,1.0,,2.0,,1.0,,1.0,,,3.0,,2.0,,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,88,194,384,11,9.0,40.0,62.0,38.0,46.0,37.0,41.0,13.0,19.0,1.0,143.0,243.0,10.0,7.0,54.0,18.0,10.0,
Opposition,Opposition,199,98,204,403,13,16.0,34.0,71.0,32.0,55.0,33.0,34.0,19.0,13.0,5.0,144.0,266.0,11.0,17.0,57.0,13.0,9.0,
