Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",28y 313d,124 (71-0-53 57.26%),5 (0.04),60 (42-0-18 70.00%),
14,"Bergman, Miles",21y 270d,50 (34-0-16 68.00%),13 (0.26),←,
10,"Boak, Travis",34y 348d,341 (179-1-161 52.64%),202 (0.59),←,
36,"Burgoyne, Jase",20y,12 (5-0-7 41.67%),2 (0.17),←,
3,"Burton, Ryan",26y 165d,131 (80-1-50 61.45%),21 (0.16),84 (55-0-29 65.48%),16 (0.19)
9,"Butters, Zak",22y 310d,85 (54-0-31 63.53%),52 (0.61),←,
33,"Byrne-Jones, Darcy",27y 298d,166 (100-0-66 60.24%),19 (0.11),←,
28,"Drew, Willem",24y 287d,73 (47-0-26 64.38%),14 (0.19),←,
7,"Duursma, Xavier",23y 8d,65 (44-0-21 67.69%),30 (0.46),←,
6,"Farrell, Kane",24y 120d,64 (41-0-23 64.06%),40 (0.63),←,
11,"Finlayson, Jeremy",27y 156d,101 (59-3-39 59.90%),143 (1.42),35 (23-0-12 65.71%),53 (1.51)
5,"Houston, Dan",26y 64d,138 (89-0-49 64.49%),32 (0.23),←,
1,"Jonas, Tom",32y 187d,212 (119-1-92 56.37%),2 (0.01),←,
34,"Jones, Lachie",21y 97d,28 (16-0-12 57.14%),6 (0.21),←,
30,"Lord, Ollie",21y 194d,7 (6-0-1 85.71%),6 (0.86),←,
29,"Lycett, Scott",30y 292d,143 (93-0-50 65.03%),61 (0.43),68 (45-0-23 66.18%),16 (0.24)
4,"Marshall, Todd",24y 280d,90 (62-0-28 68.89%),128 (1.42),←,
41,"McEntee, Jed",22y 150d,24 (17-0-7 70.83%),17 (0.71),←,
44,"Mead, Jackson",21y 288d,17 (9-0-8 52.94%),3 (0.18),←,
2,"Powell-Pepper, Sam",25y 188d,131 (83-0-48 63.36%),91 (0.69),←,
20,"Rozee, Connor",23y 174d,98 (63-0-35 64.29%),94 (0.96),←,
23,"Williams, Dylan",22y 14d,15 (14-0-1 93.33%),,←,
16,"Wines, Ollie",28y 281d,220 (132-0-88 60.00%),91 (0.41),←,
Totals,Totals,25y 131d,2335 (1417-6-912 60.69%),1072 (0.46),,
C,"Hinkley, Ken",56y 288d,240 (145-0-95 60.42%),,←,
