Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",16,6,11,27,,,,4.0,8.0,4.0,1.0,2.0,1.0,,,3.0,22.0,,,3.0,,,87.0
36,"Blanck, James",4,3,2,6,,,,1.0,2.0,,,4.0,1.0,3.0,,5.0,3.0,2.0,,13.0,,,90.0
33,"Brockman, Tyler",8,2,3,11,,3.0,,7.0,,3.0,,4.0,2.0,2.0,,5.0,7.0,,1.0,1.0,1.0,,74.0
12,"Day, Will",9,4,17,26,,2.0,,4.0,2.0,2.0,3.0,3.0,2.0,2.0,,12.0,13.0,1.0,1.0,4.0,,,81.0
8,"Frost, Sam",2,1,5,7,,,5.0,4.0,2.0,,2.0,1.0,,,,4.0,3.0,,,2.0,1.0,,75.0
24,"Grainger-Barras, Denver",3,1,1,4,1,,,2.0,,3.0,,2.0,1.0,,,2.0,1.0,,,2.0,,,72.0
26,"Greene, Fergus",5,1,4,9,2,1.0,,1.0,,1.0,,1.0,2.0,,,7.0,2.0,,1.0,3.0,,,80.0
15,"Hardwick, Blake",18,5,7,25,,,,2.0,9.0,1.0,,2.0,1.0,,,8.0,12.0,1.0,,3.0,,,91.0
4 ↓,"Impey, Jarman",3,,4,7,,,,3.0,2.0,1.0,,2.0,,2.0,,1.0,6.0,,,1.0,,,53.0
2,"Lewis, Mitch",8,2,3,11,,1.0,2.0,2.0,,3.0,1.0,2.0,2.0,2.0,,5.0,6.0,1.0,,2.0,,,91.0
31,"Macdonald, Connor",14,2,9,23,1,1.0,,3.0,1.0,7.0,,1.0,1.0,,,5.0,17.0,,,1.0,,,87.0
32,"Maginness, Finn",5,1,10,15,,,,5.0,2.0,2.0,2.0,,1.0,,,5.0,10.0,,,,,1.0,91.0
40,"Mitchell, Seamus",7,4,13,20,,,,,1.0,,,5.0,,1.0,,6.0,13.0,,,1.0,,1.0,80.0
13,"Moore, Dylan",7,4,6,13,1,,,8.0,1.0,,2.0,,1.0,,,7.0,5.0,1.0,,2.0,1.0,,88.0
1 ↑,"Morrison, Harry",3,1,1,4,,,,,,1.0,,,,,,,3.0,,,,,,25.0
11,"Nash, Conor",7,1,20,27,,1.0,,6.0,1.0,3.0,5.0,3.0,1.0,,,11.0,15.0,,,,,,82.0
3,"Newcombe, Jai",9,2,19,28,,,,3.0,1.0,7.0,9.0,,2.0,,,16.0,12.0,,,1.0,,1.0,78.0
7,"Reeves, Ned",2,,8,10,,,24.0,4.0,,,4.0,2.0,3.0,1.0,,10.0,1.0,,,4.0,,,80.0
14,"Scrimshaw, Jack",11,2,6,17,,,,1.0,6.0,2.0,1.0,3.0,,1.0,,5.0,9.0,,,6.0,1.0,,76.0
25,"Ward, Josh",11,4,9,20,2,,,1.0,3.0,,1.0,2.0,2.0,,,6.0,13.0,,1.0,2.0,,1.0,79.0
37,"Weddle, Josh",6,4,14,20,,,,2.0,5.0,,3.0,3.0,,1.0,,7.0,12.0,1.0,,1.0,5.0,,89.0
20,"Wingard, Chad",10,3,6,16,2,,,,,5.0,2.0,3.0,,1.0,,7.0,12.0,,1.0,2.0,,2.0,81.0
5,"Worpel, James",14,1,10,24,1,1.0,,3.0,2.0,10.0,4.0,7.0,2.0,3.0,2.0,12.0,13.0,,,1.0,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,182,54,188,370,10,12.0,31.0,66.0,48.0,55.0,40.0,52.0,25.0,19.0,2.0,149.0,210.0,7.0,5.0,55.0,9.0,6.0,
Opposition,Opposition,218,103,133,351,12,13.0,31.0,64.0,44.0,60.0,25.0,54.0,20.0,25.0,4.0,137.0,202.0,14.0,17.0,47.0,14.0,9.0,
