Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game],Fitzroy Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
39,"Abbott, Paul",5,1,1,6,1,,18.0,2.0,,,,,2.0,2.0,,,,,,,,,
32,"Baldwin, Jason",20,1,3,23,,1.0,,1.0,,,,,3.0,,,,,,,,,,
18,"Blakey, John",,,2,2,,,1.0,,,,,,,,,,,,,,,,
17,"Broderick, Paul",13,2,10,23,,,,2.0,,,,,,3.0,,,,,,,,,
22,"Caven, Peter",8,3,2,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
16,"Cormack, Joe",9,2,9,18,,1.0,3.0,1.0,,,,,2.0,1.0,,,,,,,,,
27,"Fleming, Dale",11,6,5,16,1,3.0,4.0,,,,,,1.0,3.0,,,,,,,,,
7,"Gale, Michael",5,3,11,16,1,,,3.0,,,,,2.0,2.0,,,,,,,,,
6,"Guard, Jeremy",9,1,5,14,,,,1.0,,,,,2.0,,,,,,,,,,
26,"Johnston, David",8,,1,9,,,1.0,,,,,,4.0,1.0,,,,,,,,,
11,"Lynch, Alastair",12,6,5,17,,,4.0,,,,,,1.0,2.0,,,,,,,,,
31,"Matthews, Ashley",4,2,2,6,,1.0,,,,,,,,,,,,,,,,,
5,"McCormack, Brendan",19,3,3,22,1,1.0,1.0,3.0,,,,,3.0,4.0,,,,,,,,,
21,"Morrish, Paul",2,2,4,6,,,1.0,2.0,,,,,,2.0,,,,,,,,,
1,"Roos, Paul",22,14,4,26,3,1.0,1.0,1.0,,,,,1.0,1.0,3.0,,,,,,,,
9,"Sartori, Peter",1,1,,1,,1.0,,,,,,,,,,,,,,,,,
3,"Seecamp, Marcus",6,4,5,11,,,,,,,,,2.0,1.0,,,,,,,,,
33,"Stephens, Brett",11,6,14,25,,,3.0,,,,,,3.0,2.0,,,,,,,,,
12,"Wheildon, Darren",8,5,1,9,3,3.0,1.0,,,,,,1.0,4.0,,,,,,,,,
8,"Wynd, Jim",16,3,7,23,,,,2.0,,,,,4.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,65,94,283,10,16.0,38.0,19.0,,,,,33.0,31.0,3.0,,,,,,,,
Opposition,Opposition,210,73,138,348,14,22.0,33.0,31.0,,,,,31.0,33.0,3.0,,,,,,,,
