Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
10,"Brayshaw, Angus",23y 179d,73 (35-0-38 47.95%),35 (0.48),←,
48,"Dunkley, Kyle",19y 17d,1 (1-0-0 100.00%),,←,
31,"Fritsch, Bayley",22y 213d,38 (21-0-17 55.26%),21 (0.55),←,
17,"Frost, Sam",25y 313d,84 (36-0-48 42.86%),8 (0.10),63 (31-0-32 49.21%),6 (0.10)
19,"Hannan, Mitch",25y 120d,40 (24-0-16 60.00%),48 (1.20),←,
4,"Harmes, James",23y 275d,84 (42-0-42 50.00%),54 (0.64),←,
14,"Hibberd, Michael",29y 185d,135 (68-1-66 50.74%),13 (0.10),51 (28-0-23 54.90%),2 (0.04)
34,"Hore, Marty",23y 124d,12 (5-0-7 41.67%),1 (0.08),←,
29,"Hunt, Jayden",24y 95d,62 (29-0-33 46.77%),28 (0.45),←,
2,"Jones, Nathan",31y 168d,279 (88-3-188 32.08%),137 (0.49),←,
6,"Lewis, Jordan",33y 74d,312 (200-1-111 64.26%),155 (0.50),48 (31-0-17 64.58%),10 (0.21)
41,"Lockhart, Jay",23y 154d,10 (4-0-6 40.00%),9 (0.90),←,
1,"May, Steven",27y 178d,128 (40-1-87 31.64%),22 (0.17),5 (2-0-3 40.00%),1 (0.20)
25,"McDonald, Tom",26y 292d,161 (59-0-102 36.65%),102 (0.63),←,
30,"Neal-Bullen, Alex",23y 179d,68 (35-0-33 51.47%),54 (0.79),←,
13,"Oliver, Clayton",21y 350d,75 (40-0-35 53.33%),24 (0.32),←,
5,"Petracca, Christian",23y 184d,78 (39-0-39 50.00%),74 (0.95),←,
35,"Petty, Harry",19y 237d,6 (2-0-4 33.33%),,←,
21,"Preuss, Braydon",24y 21d,11 (3-0-8 27.27%),9 (0.82),3 (2-0-1 66.67%),4 (1.33)
3,"Salem, Christian",23y 357d,83 (37-0-46 44.58%),19 (0.23),←,
7,"Viney, Jack",25y 85d,112 (40-0-72 35.71%),30 (0.27),←,
26,"Weideman, Sam",22y 11d,31 (15-0-16 48.39%),27 (0.87),←,
Totals,Totals,24y 256d,1883 (863-6-1014 45.83%),870 (0.46),,
C,"Goodwin, Simon",42y 193d,63 (33-0-30 52.38%),,62 (33-0-29 53.23%),
